총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.4,(주)앤디포스,2015. 06,3점,"""초봉은 다른 기업들과 비슷한 수준인데요 일을 많이 시킵니다. 대신 발전가능성이있는 회사입니다.""",자본력이 있습니다. 뛰어난 인재에 대우를 잘 해줍니다. 회식이 잦습니다.,야근을 많이하는데 수당이 없습니다. 회식 많이 하는데 빠지기 눈치보입니다.,너무 새롭고 급변하길 바라면서 기존 인력들에게 무신경하게 되면 그만큼 회사는 위험부담이있음을 알아야될것입니다. 회사의 제자리걸음은 매출이 아니라 회사내부에서 일어남을 알아야 될 것입니다.
날 괴롭힌 삭제된 댓글,(주)앤디포스,충북,,,,,
2.2,(주)포메탈,2022. 04,4점,"""밥이 맛있고 기업 문화가 그래도 괜찮음""","밥 맛있음
종사하시는 분들이 성격이 좋음
각자 할 일만 하고 터치가 많지 않아서 좋음","꼰대 문화가 조금있지만 한 부서만 해당되고 다른 부서는 해당 없음
사장님이 1층에 있어서 너무 부담스러움..
회사 물품을 몰래 훔쳐가는 경우가 허다하다","사장님이 모든 업무에 관여하는 모습이 정말 좋지만, 밤새 사장님실을 지키지 않아야 직원분들이 편안하게 퇴근할 것 같다."
2.2,(주)포메탈,2021. 09,3점,"""일이 너무 많다 토요일 일을 한다 공휴일 일한다 일이 많다.""","설 여름휴가 추석 50만원 하고 상여금이 있다. 직책이 역피라미드 라서 승진이 쉽다.
밥이 맛있다.","일이 많다 직책이 역피라미드로 과장 부장 차장이 너무 많다 토요일,공휴일 일을 한다.
연차가 눈치가 보인다.","토요일 , 공휴일 등 쉬는 날 편하게 쉴수있는 환경이 필요하다."
2.2,(주)포메탈,2021. 06,2점,"""직원들간 관계는 나쁘지 않으나 근무시간이 많은회사""","일이 고되기 때문에 사람들간 관계는 끈끈하다.
이익이 발생하면 나누고자하는 윗선들의 마인드",일이 많아 근무시간이 기본적으로 많다. 격주로 토요일출근과 평일 잔업은 필수. 업종특성상 현장은 위험한편이다,근무시간이 너무 길기 때문에 요즘 시대에는 연봉도 중요하지만 본인삶을 원하기 때문에 정시퇴근이 지켜져야한다고 생각합니다.
2.2,(주)포메탈,2021. 06,1점,"""뒤도 돌아보지말고 돌아가세요
고민하는 순간 끝입니다.""","최소한의 장점을 찾자면 밥은 맛있고, 같은 팀원들끼리는 분위기가 좋지만 나머지는....","의미없는 야근강요, 주말출근, 잡무, 전문성을 전혀 배울수없다.",시대에 흐름에 맞게 마인드를 바꿔야한다.
2.2,(주)포메탈,2021. 05,2점,"""추천하지는 않습니다 그래도 점심저녁 다주고 밥맛있습니다""",점심 저녁 밥맛있어요 그거빼고는 잘모르겠네요 회사 부지가 넓어 주차장걱정은 없음,문화가 부바부 좋은데도 있고 안좋은데도 있음 복지는 딱히 잘모르겠음,합리적인 복지를 실현해주고 기업문화를 개선하는 쪽으로 가면좋겠다
2.2,(주)포메탈,2020. 12,5점,"""장기 근속자가 많은 괜찮은 회사. 하지만 월급이 적다.""","연차를 사용가능하다. 급식이 맛있다. 선배들이 일을 잘 가르켜주고 일학습병행제를 통해 젊은 애들이 많이온다. 자격증이라도 있으면 나름 할만하고 오랫동안 일할수있다. 특히, 장기 근속자 (10년 이상)이 굉장히 많다. 야간근무가 없다.","월급이 적고 물량이 많으면 야간을 해야된다. 회식이 많고, 꼰대가 많다. 상여금이 없고 주간근무라서 돈이 좀 적다. 급식이 맛없을때도 있다. 물량이 한번 들어오면 엄청힘들다.","직원들의 불만이 굉장히 많은데 해결좀 해주시고, 인력 문제도 좀 해결해주세요. 특히, 일학습병행제 학생들이 조금만 다니다가 바로 퇴사하는데 해결해주세요."
2.2,(주)포메탈,2020. 12,2점,"""사회초년생이 힘들곳임 버티고버티면 괜찮을수도..""",그냥 밥이 맛있고 그냥밥이 맛있다.. 단지 그게 끝..,사람들의 마인드가 너무 올드하고 나이든사람이 너무 많다. 나이많은게 짱짱인곳..,직원들의 복지를 좀더 좋게 해주셨으면 좋겠습니다.
2.2,(주)포메탈,2020. 10,3점,"""스마트 공장 구축으로 인해 전산 프로그램 SAP, MES 관련 업무를 배울 수 있어서 나중에관련 업계나 전산을 다룰 경우 도움이 될 것 같다고 조금은 생각이 듭니다.

하지만 전산과 잘 맞지 않아 수동적인 고생을 해야됨""","1. 삼성 웰스토리에서 나오는 밥으로 매주 수요일마다 특식이 나오는 장점, 아침은 식권 1000원, 저녁도 제공됨

2. 팀별 분위기는 좋다.

3. 현장 아저씨들과 관련된 일을 안하면 착하게 느껴짐 (나이대가 워낙 높아서 어린이들 취급이라 관심 없으심)","1. 팀별로 상이하므로 채용공고에 올라온 출,퇴근 시간을 믿지 마세요.
(저녁 제공이 있어서 특별한 일이 없다면 8시 출근 저녁 먹고 7시 이후 퇴근)

2. 토요일도 출근할 수 있음 (특근비는 짬)

3. 증거를 남기지 않으면 본인 탓이 됨.. (※주의)",없음.. 있어도 로마에 가면 로마법을 따라야 하듯 스타트업이나 벤처기업이 아닌 일반 기업의 경우 바뀌지 않음
