총점,회사,날짜,별점,요약,장점,단점,경영진에게
1.6,금강철강(주),2021. 11,2점,"""영업은 임원이 다하고 영업관리 발주 견적을 열심히하는곳""","아침 점심 저녁 제공 , 여직원들 휴게실, 여직원들 유니폼제공","여직원들의 텃새, 보수적인 회사 , 직원들에게 막대하는 사장님 , 야근 강요, 토요일 특근 출근","사람을 소중하게 생각해주셨으면.. 사회생활 경력중 이곳에서 먹은 욕이 제일많고 자괴감들게 하는곳입니다.인격모독이
너무 심한곳입니다."
1.6,금강철강(주),2021. 09,1점,"""남자는 대졸 뽑고 여자는 고졸만 뽑으려고 하는 마인드, 여자는 살아남을 수 없는 회사.""",회사가 망할 걱정 없음. 월급이 밀리는 일 없음. 특성화 고등학교로 연락해서 채용하는 편이라 또래끼리 일 할 수 있어서 여직원들끼리 사이가 좋음. 직원들에게 돈을 쓰지 않지만 회사 리모델링에는 돈을 많이 써서 사무실을 예쁘고 깔끔하게 꾸밈.청소 업체를 써서 깨끗한 환경에서 일 할 수 있음. 회사 전산 프로그램이 잘 만들어져 있어서 한번 배우면 일 하기 간단하고 편한 편임. 똑같은 일을 반복하고 일이 어렵지 않아서 경력이 없어도 누구나 할 수 있는 일임.,회사가 돈을 잘 버는데 절대 직원들에게 쓰지 않음. 야근해도 수당 안 줌. 회사 다니면서 설 추석에 선물 한번 받아본 적 없음. ( 거래처에서 받고 남은걸 직원들에게 랜덤으로 나눠주거나 담당 거래처들이 따로 챙겨주심 ) 휴가비는 당연히 준 적 없고 휴가도 직원들이 교대로 가야함. 토요일과 공휴일에도 특근을 해야함. ( 즉 휴가도 공휴일도 회사가 하루도 쉬지 않으려고 직원들을 교대로 근무하게 함 ) 연차가 남아도 돈으로 챙겨주지 않음. 점심시간에도 당번을 정해 사무실 자리를 지키고 기사님 응대를 하도록 시킴. 오래 못 다니고 퇴사하는 사람이 많고 인수인계가 제대로 되지 않아 업무 분담이 불확실함.,"왜 점심시간까지 쉬지도 못 하고 밥도 못 먹게 직원들 점심시간 당번을 정하고 사장님 전화와 기사님 응대를 해줘야 하는지 이해가 안갑니다. 쉴 때는 쉬게 해주세요 제발 ....... 엄청난 복지를 바라는것도 아니고 이 부분은 제발 바꼈으면 좋겠습니다.

하지만 안타까운점은 지금처럼 경영해도 기업은 계속 돌아가겠죠. 직원들이 다 나간다해도 순수하고 아무것도 모르는 고등학생들은 차고 넘치니까요."
1.6,금강철강(주),2021. 08,1점,"""오래 다닌 직원들도 퇴사하는 평생 직장으로 다닐 수 없는 곳""","회사 다니면서 강한 멘탈을 기를 수 있었음
연차 겹치지 않으면 자유롭게 쓰게 해줌","복지 없음
점심시간 눈치 줌
토요일 특근 있음
거래처와 본사의 갑질
업무 분담 불확실","바란다고 고칠 수 없음
직원들의 퇴사가 답이라고 생각합니다"
1.6,금강철강(주),2021. 06,1점,"""가족회사 입니다 사장님의 말이 법입니다 별점이 낮은건 다 이유가 있습니다""","내일채움공제 가입 가능합니다 ^^!!!!!!!!!!!!!!
복장 화장 염색 자유, 꼰대같이 터치하는 사람 없었음
본사말고, 시화공단 직원분들은 다 좋은분들임ㅠㅠ🖤
야근은 없는 편, 하지만 남아도 야근수당 없음
사무실, 휴게실, 화장실 깔끔하고 이쁨","당번 정해서 점심시간에도 일 시킴
당번이면 점심 못 먹고 계속 자리 지켜야 됨
복지라고 할 수 있는게 아예 전혀 없음
편의점 진상손님보다 심한 기사들과 거래처와 본사 직원들의 막말을 받아줘야함 (멘탈 강한사람에게 추천함 ^^*)","사장님 점심시간은 좀 눈치주지말고 쉬게 해주세요~~
잠깐 기다리는 기사들 말고 직원들을 먼저 생각하시길 ^^"
1.6,금강철강(주),2021. 05,1점,"""여러모로 큰일 날 회사
겉모습에 속지 말아야한다는 걸 깨닮.""","식대를 지원한다.
락커룸이 있다.
기업 업무상 업무를 잘 익히면 다른 곳에 이직해서도 경력으로 인정받을 수 있다.
사무실이 깔끔하고 예쁘다.","요즘이 어느시대인데 사무직인데도 불구하고 여성분들만 업무복이 있음.
사무실에서 큰 소리와 반말, 욕설이 난무함.
사람을 하나의 부품으로 봄.
그래서 신입이 없고 그래서 중간관리자도 없음.",계속 이렇게 운영하시다가 신입사원은 매번 퇴사할 것 같습니다.
1.6,금강철강(주),2021. 01,1점,"""직원들 사기를 꺾는곳
다들 책임회피하며 아랫사람에게 책임을 떠넘김""",회사에 돈이 많음 그렇지만 그걸 직원들한테 쓰지는 않음,"직원대하기를 소모품 처럼 대함
인간에 대한 기본적인 예의가 없음",함께살아가는 세상인데 어린 직원들 괴롭히지좀 마세요
1.6,금강철강(주),2020. 06,4점,"""퇴근시간에 상사가 퇴근을 안해도 눈치 안보고 퇴근가능해요""","연차나 휴가 퇴근은 자유로운 편이에요
퇴근할때 상사가 퇴근안해도 퇴근못하게 하거나 그런게 없어요",업무적인것도 그렇고 야근을 하면 직원들 다같이 저녁을 먹곤 하는데 차라리 안먹고 얼른 일처리 끝내서 퇴근하고 싶어요,직원들이 계속 바뀐다는건 이유가 있다는건데.. 알아주셨음 좋겠어요
1.6,금강철강(주),2020. 03,2점,"""회장 대표 사장 이하 눈치보는게 여기까지 느껴짐 중견기업이라고는 하나 실무를 하다보면 이게 정말 중견기업이 맞나 싶다""",복장 자유로움 업무시간에 밀린일만 없다면 병원 외 본인 업무 봐도 됨 사생활 터치 안함 회식강요 없음 칼퇴근 가능,"연차는 자유롭지만 2개 이상 붙여쓸 수 없음 주먹구구식 항상 데드라인 직전에 업무처리
모든게 다 되도 대표가 안되면 싹 다 갈아엎음 업무분장이 똑바로 안되서 누가 뭘 했는지 기억도 못하고 나중에 한사람한테만 몰아감 복지라고 할 수 있을만한게 없음",본인이 밥값으로 쓰는 돈은 안아깝고 직원들한테 돌아가는 돈은 아까우신지.. 엉뚱한곳에 헤픈 돈 쓰지 말고 제대로 쓰세요
1.6,금강철강(주),2020. 01,3점,"""본사는 군대식,구시대식 기업
지점은 편안한 분위기로 업무가능한 회사""","자신의 일을 다하면 윗상사눈치 보지 않고 퇴근가능.
남자직원들과 본사임원들 사이에서는 군대식 구시대식으로 느껴질수있으나
경기지역 임원과는 그런것이 없음.","업무의 분담이 체계적으로 되어있지않아 직원들간에 업무미루기 많이 발생
최고경영자가 직원들에게 막말 심함","업무분담이 체계적으로 되어있었으면 좋겠습니다 .
그리고 최고경영자 막말..."
1.6,금강철강(주),2019. 12,1점,"""전형적인 군대식, 구시대식 기업문화. 포스코 등 대기업 눈치를 많이 봄.""",사무실이 양재에 위치하여 강남으로 넘어가기 용이하고 버스 선택권이 많은 편.,"기업문화, 텃세 등. 그들만의 세계가 있음. 주동자 눈 밖에 나면 퇴사가 답.",군대문화 좀 줄이고 사내에 어떤 문제가 있는지 좀 살피길..
