총점,회사,날짜,별점,요약,장점,단점,경영진에게
날 괴롭힌 삭제된 댓글,다믈멀티미디어(주),경기,,,,,
날 괴롭힌 삭제된 댓글,다믈멀티미디어(주),경기,,,,,
2.4,(주)에쎈테크,2022. 06,3점,"""의지만 있으면 성장할 수 있을것 같다
소통이 잘 안되고 책임질일을 하지 않는다""","자유로운 연차사용
사람들이 좋고
안산공장은 밥이 맛있다","부서별 업무량 차이가 크다
서류 업무와 잦은 회의
기술직과 사무직 페이차이가 별로 없다
고인물이 많다","합리적인 보상체계가 필요하다
직원들의 불만을 듣지만 말고 실천이 필요"
2.4,(주)에쎈테크,2022. 06,3점,"""대창 계열사로 황동볼밸브 엘피지 고압밸브등을 생산하는업체""","자유로운 연차사용, 아침 점심 저녁 모두제공, 수평적문화","연봉이작고 윗사람들 정치적 싸움이 심함, 남성적 성향이강함",윗사람들 의견보다 실무자들 의견을 많이 수렴해주시기 바람
2.4,(주)에쎈테크,2022. 04,3점,"""그룹사가 있어 경영 상 어려움은 없음, 하지만 급여나 복지가 차등""",그룹사가 있어 든든함. 회사 자체 규모는 중소기업이나 그룹사가 있어 중견기업임,"사내정치 하는 사람들이 있음, 그룹사와 급여나 복지 차등","그룹사답게 동일한 급여, 복지가 되었으면 함"
2.4,(주)에쎈테크,2021. 11,3점,"""워라벨을 즐길수있는 회사임
연봉이 적으나 그보다 워라벨을 생각한다면 괜찮음""","연차도 눈치안보고 경쟁도 없음
업무강도도 세지않아서 좋음
정시퇴근가능","미래비전이 있지는않음
경영자의 마인드도 별로임
산업자체가 크게 성장하는 산업이 아님","연봉인상등 처우개선에 신경쓰고 미래비전에 대한 심각한 고민을 해야함
인력투자에 노력해야함"
2.4,(주)에쎈테크,2021. 11,2점,"""장, 단점이 확연하게 보이는 회사, 사람 바이 사람, 부서 바이 부서로 직무 환경이 많이 다른 회사.""","1. 대표의 마인드가 나쁘지 않다. (직원들에게 돌려주려는 생각을 가지고 있고 그런것이 조금은 보이기 때문)
2. 업무환경이 나쁘지 않다. (군산의 경우는 조금 낙후되었지만 불쾌하거나 나쁜정도는 아님)
3. 회사를 발전 시키려는 움직임이 많이 보인다.
4. 직원들간 분위기, 사이가 좋음
5. 아침, 점심, 저녁 다 먹을 수 있음
6. 그룹사가 돈이 많다. (그룹사보다 연봉은 낮지만 복지 등은 따라하려는 움직임을 보임)
7. 월급은 안 밀린다. (당연한 소리라 장점일지 모르겠지만..)","1. 비효율적 업무 체계 (안그래도 업무가 많은데 비효율적인 업무 체계로 필요없는 업무가 가중됨)
2. 대표의 마인드는 좋다 느껴지지만 그 이하 리더급 인원들의 리더십 부재, 사내 정치 완전 수직적 조직 문화
3. 밑에 직원들의 의견을 들어주지 않고 의견을 말 할 수도 없는 직장내 분위기
4. 회사의 전체적인 분위기가 팀장들에 의해 좌지우지 됨
5. 밥이 맛없음
6. 인력의 귀중함을 전혀 절대 모름, 그냥 소모품 취급
7. 너무 낮은 임금 (열정페이 강요 열심히 하면 올라간다 하지만 그런거 없음)
8. 일을 적극적으로 잘해도 보상이 없음 (성과 보상 없음)
9. 일잘하는 사람은 계속해서 떠나가고 무난하게 그럭저럭 다니는 사람들만 남아 발전이 없을 것 같음
10. 밑에 사원들을 골수까지 뽑아 먹고 버리는 느낌. 회사에 정을 붙이기가 어렵고 리더들에게 반발심만 커짐
11. 리더들은 자기가 뭘 어떻게 못하고 있는지 모름, 심지어 직원들에게 잘하고 있다 생각하고 있다는게 제일 정말 완전 큰 단점","진짜 회사 발전을 위해서 여러가지 투자를 해야겠지만
진짜 회사를 위하는 직원들에게 투자해야 합니다.
객관적인 능력 평가와 적극적인 직원간 소통의 장을 만들어 정말 회사를 위하고 능력있는 직원들이 떠나지 않도록 해야합니다.
일이 더럽고 힘들어도 돈을 많이 주면 떠나지 않습니다.
또, 일이 더럽고 힘들어도 나를 인정해주고 직장 내 행복한 분위기가 조성된다면 떠나지 않습니다.
꼭 임금을 올리라는 말이 아닙니다. 맨 아래 사원들부터의 생각과 의견에 귀기울여주시고 소통할 수 있도록 해야 할 것입니다.
귀중한 인력 자원들이 회사를 떠나지 않을 수 있는 체제, 분위기가 형성 되어야 합니다.
그것이 이 회사가 빠르게 발전하는 길입니다.

아 그리고, 사회 경력이 많고 오래 회사를 다닌사람들의 말만 생각만 믿지 마시고 부디 젊은 사원들의 의견도 들어주세요.. 고인물들의 틀에 박힌 생각들로 돈은 돈대로 쓰고 발전은 커녕 후퇴하는 현상들을 부디 막아주세요. 젊은 사원들의 생각이 다 맞다는 것은 아니지만 편안한 분위기 속에서 분명 진주같은 의견들 생각들 아이디어가 있을 것이에요."
2.4,(주)에쎈테크,2022. 06,3점,"""의지만 있으면 성장할 수 있을것 같다
소통이 잘 안되고 책임질일을 하지 않는다""","자유로운 연차사용
사람들이 좋고
안산공장은 밥이 맛있다","부서별 업무량 차이가 크다
서류 업무와 잦은 회의
기술직과 사무직 페이차이가 별로 없다
고인물이 많다","합리적인 보상체계가 필요하다
직원들의 불만을 듣지만 말고 실천이 필요"
2.4,(주)에쎈테크,2022. 06,3점,"""대창 계열사로 황동볼밸브 엘피지 고압밸브등을 생산하는업체""","자유로운 연차사용, 아침 점심 저녁 모두제공, 수평적문화","연봉이작고 윗사람들 정치적 싸움이 심함, 남성적 성향이강함",윗사람들 의견보다 실무자들 의견을 많이 수렴해주시기 바람
2.4,(주)에쎈테크,2022. 04,3점,"""그룹사가 있어 경영 상 어려움은 없음, 하지만 급여나 복지가 차등""",그룹사가 있어 든든함. 회사 자체 규모는 중소기업이나 그룹사가 있어 중견기업임,"사내정치 하는 사람들이 있음, 그룹사와 급여나 복지 차등","그룹사답게 동일한 급여, 복지가 되었으면 함"
