총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.7,(주)이글루코퍼레이션,2022. 08,2점,"""처음 보안 배우고 경험하기에는 좋은회사 그 이후는....""","월급 꼬박꼬박 잘들어옴
18시 눈치 안보고 칼퇴 가능
일하는 동료들은 대부분 좋은사람들","있는듯 없는 복지
업계 위치에 대비 낮은 연봉과 인상률",근래들어 오래다니던 직원들도 줄퇴사하고 그자리에 신입들 끼워 맞추기하는 모양이 지속되고 있어 변화가 필요
2.7,(주)이글루코퍼레이션,2022. 08,3점,"""신입으로는 경험 쌓기는 나쁘지는 않다, 직원들 처우개선 복지등 앞으로 갈길이 멀다""","사업 기반 자체는 안정적이였으나, 이상태로는 쉽지않다. 솔루션 개발 및 사업영역 확장 필요",파견을나가는 경우가 많음. 파견나가면 내가 이 회사를 다니고 있는지 잘모르겠음,인력구하기도 힘든 상황에 지금 있는 인력 지키려면 정신차려야한다
2.7,(주)이글루코퍼레이션,2022. 08,2점,"""개발자가 다니기에는 정말 별로입니다.
연구개발이 절대로 주가 아닌 회사에요 그리고 영업의 파워가 장난이 아니라
영업들에게 휘둘리기 일상이에요. 개발자가 힘이 전혀 없는 회사에요""",연구소와 특정 부서만 해당되기는 하지만 재량근무제? 출퇴근 시간에 대한 개념이 전혀 없어서 필요하면 일찍 와서 일찍 퇴근이 가능했어요,"장점이였던 재량근무제 얼마 못가 상사들의 눈치와 압박으로 현실상 불가능 합니다.
재량껏 일을 많이 하라는 근무제인듯",최근에서야 뒤늦게 개발자들의 대우와 연봉테이블에 개선이 필요하다는 것을 실감하고 고민하고 있는 것 같은데.. 고민만 하지 말기를 이번에도....
2.7,(주)이글루코퍼레이션,2022. 08,1점,"""남쪽 파견지는 절대 비추천함. 업계 소문 이미 다 남. 변경된 PM이 더 함""","칼출근, 칼퇴근을 제외하고는 장점이라곤 없음.
동료들과 상사 욕은 안보이는데서 할 수 있음","PM이 지배하는 절대 제국을 볼 수 있음
2인자의 비선실세 능력을 한껏 볼 수 잇음
연봉 매우 낮음
연차 자유롭게 쓸 수 없음
꼰대들의 정치가 판치는 세상
PM에게 영업 접대를 하지 않는 사람은 퇴사밖에 답이 없음",정치질하는 프로젝트 리더와 소통 말고 밑에 직원과 소통하면 여기가 지금 망하고 있는 사이트인지 열심히 하는 사이트 인지 뻔히 알 수 있는데 그마저도 외면하니 사람들이 다 떠나는겁니다. 제발 정신 좀 차리고 인력관리좀...
2.7,(주)이글루코퍼레이션,2022. 07,2점,"""첫직장으로 나쁘지않으나 연봉이 너무 낮음
회사가 돈을 벌어도 직원에게 투자를안함""","그나마 보안전문업체들 중에 이름있음
다양한 기업들로 파견을 나갈수있음","연봉이 너무 낮음
복지도 별로 없음
파견 나가면 남임","나가도 일 할 사람많다는 생각을 버리고
사람들이 왜 퇴사하는지 생각해보기바람"
2.7,(주)이글루코퍼레이션,2022. 07,4점,"""신입으로 들어와서 경력을챙기고 나가기에 나쁘지않은 기업.""",쌩신입이 오기에좋아요 인맥쌓기도 좋음. 돈욕심없이 어떻게흘러가는지만 파악하려면 와도좋음,사이트바이 사이트라서 좋지않은사이트에 걸리면 시간낭비. 복지노노,복지좀 늘려주세요 연봉도짜고 성과금도없고 휴가지원금도없어요
2.7,(주)이글루코퍼레이션,2022. 07,2점,"""보안사관학교..입문용으로 괜찮지만 3년이상 다니면 손해라고 생각함
빠른 탈출이 중요""",장점은 잘 모르겠지만....워낙 힘들다보니 직원들 사이가 끈끈해짐,"군대문화, 연봉 수준 심각, 잦은 지방 출장, 불합리한 인사평가, 상급자들의 내로남불","탈출했기 때문에 바라는건 없습니다.
실력있는 인력들을 뽑아주세요."
2.7,(주)이글루코퍼레이션,2022. 07,3점,"""돈욕심없이 안정적으로 다닐 수 있는 곳.
낮은 연봉, 낮은 업무강도, 최상의 워라벨.""","비슷한 직급의 직원들간 분위기가 화목하고 젊은 분위기.
본사 내 휴게실의 깔끔하고 자유로운 분위기.","연봉도 엄청 낮고, 인상률도 심하게 낮다.
업무강도 낮아도 너무 낮다. 그러다보니 편하게 노는 직원들 많다.
직원 개인의 업무 발전성은 전혀 없는 곳. 그냥 몸만 편한 곳이다.
""이글루 탈출은 지능순"" 이라는 말이 괜히 있는 게 아님.
발전하려면 탈출해야 하는 곳.",직원들이 개선점을 얘기해도 나아지는 것 없는 것으로 알고있다.
2.7,(주)이글루코퍼레이션,2022. 07,3점,"""직무 배우기 좋고 동료 좋은회사.. 인재 많이 빠져나가는 회사""","장점
팀바팀인데 저희 팀은 동료들이 모두 좋은 사람들이었고.. 직무 특성상 무조건 칼퇴
직무 특성상 혼자 공부할 수 있는 시간이 있어 자기계발에 좋음
이번에 연봉상승을 꽤 많이 해줘서 만족했음","단점
타기업에 비해 연봉이 짜서 탈주하는 인재가 많음
어느 팀이라고는 말 못하지만 윗대가리들의 성격이 개떡임
자리가 사람을 만드나 회의시간에 욕을 서슴없이 하는데 부끄러운 걸 모름",사람 부족하다고 아무나 뽑지 않았으면 함. 비슷한 직무에서 1~2년 일하고 왔다고 기술면접없이 그냥 뽑는가본데.. 핵폐기물 수준의 실력을 가진 사람들이 최근 1~2년 사이에 계속 들어옴.
2.7,(주)이글루코퍼레이션,2022. 07,3점,"""파견과 본사의 교류가 적음.
팀은 케바케 이므로 사람 잘만날수있고 아닐수 있어서 팀마다 분위기가 다름
악명 높은 곳도 있도 상대적으로 좋은곳도 있음.""","복지적으로 체계가 잡혀있음.
팀과 파견지 잘 걸리면 배울게 많음.","교류가 적기때문에 회사의 소속감이 크게 없음
테크리더급이 별로 없음",파견나가있는 사람들도 소속감이 들수있데 챙겨주길 바라겠으나.. 사실 전 필요없습니다
