총점,회사,날짜,별점,요약,장점,단점,경영진에게
3.2,위지트(주),2021. 10,5점,"""워라밸 좋고, 구내식당 맛있음, 분위기와 복지 모두 대기업을 많이 따라가려고 하는 곳""","연차 자유롭고, 구내식당 맛있고, 중식, 석식, 간식 모두 챙겨주고, 위치 역세권, 바로 앞에 편의점이 있어요. 워라밸이 보장되는 곳","단점은 딱히 없는 것 같지만, 진급 시 인사평가제도가 있는데 이게 분위기가 자유롭고 터치가 없지만 그렇다고 자기 마음대로 행동하면 인사평가할 때 좋은 결과가 나오지는 않겠죠? 판단은 본인 스스로,,","회사에 조금 더 관심을 가져주시고, 전문적인 지식과 경험이 넘치는 경영진의 경영을 기대하겠습니다."
3.2,위지트(주),2021. 07,1점,"""실력과 성과보다 나이와 정치,라인이 빛을보는 회사.
나도 한 사십먹고 올걸 그랬나?""","젊은 직장인들이 받을수 있는 혜택은 거의 없다고 보면된다.
나라에서 지원하는 교통비지원이나 중소기업 혜택정도
현장직의 경우 특근비가 타 업장에 비해 쌔다.","권한과 책임이 비례하지 않는다. 사고가 터지면 이핑계 저핑계에 아래부터 팔아넘기기 일수이며 지휘체계도 업무체계도 싹다 엉망이다.
인원이 너무자주 바뀌어 인수인계가 제대로 되지않아 엉망인 업무도 많다.
남직원의 경우 술강제 회식강제, 욕설에 툭툭치는것도 다반사","비위맞춰주고 아첨 아부하는거에 정신팔리지좀 마세요 제발
그리고 회사 매출이 평직원들 쥐어 짠다고 나오는게 아닌건 알고계시죠?"
3.2,위지트(주),2021. 04,4점,"""나름 시설도 괜찮고 월급도 안밀리고 꼬박꼬박 받아서 나쁘지안았어요""",회사내 분위기가 너무 좋았어요 다들 친절하시고 업무에 관한것도다ㅜ알려주세요,월급이 다른곳보다 조금 박봉이에요 조금만 더 줬으며누좋겠어요,매달마다 설문조사를 실시하여 직원들의 불편을 귀담아 들엌ㅅ으면 좋겤씁니다
3.2,위지트(주),2021. 03,3점,"""워라벨이 있는 곳. 워라벨이 중요하면 이곳 괜찮습니다.""","중식 석식이 나와 비용이 절감됨.
위에도 적었듯이 워라벨이 있음.","워라벨이 있는만큼 급여가 적은 편. 적당히 벌며 그것에 만족할수 있눈 사람은 다닐만하지만, 급여에 욕심이 있다면 다시생각해보시눈것도..",전에 근무했던 곳들보다 상당히 사내문화가 수직적입니다. 세상이 변한만큼 회사도 변화해야 한다고 생각합니다.
3.2,위지트(주),2021. 02,3점,"""오래된 기술력으로 안정적이긴하지만 새로운기술개발이 미흡하여 성장을 기대하기는 어려운곳""","일하는사람들이 기본 10년이상 근무자들로 사람들끼리 친하다
좋은사람들이 많다",오래된 사람들이 많은 장점이 곳 단점으로 승진시 실력보다는 어떤사람의 라인인지가 중요하다,"기존 고객사외에 새로운 업체와 아이템에 적극적인 영업과 기술개발이 했으면 좋겠다. 그에 맞는 인재영입도 필요해보인다.
기존인원은 밥그릇지키기 바쁘다"
3.2,위지트(주),2021. 02,3점,"""생산과 사무직이 확실히 나뉘어져 있고 생산 에서도 공정이 많아 체계적으로 돌아감""",업무의 강도가 그리 세지 않고 전체적인 분위기가 좋고 구내식당의 밥이 맛있다.,일이 많을때는 잔업 특근이 가능하지만 일이 없는 경우 잔업과 특근이 불가능해서 그런것에대한 자유가 없다,직원들의 불만이 많은것으로 기억되는데 직원들의 말을 귀기울여 주세요
3.2,위지트(주),2021. 01,4점,"""현장 실무자와 사무실 관리자들사이의 괴리가 심함""","가공회사 치고 쾌적한 근무환경과 괜찮은 급여체계, 생각보다 많은 복지여건 등
나이가 있는 분들은 다니기 아주좋은 회사라고 생각되는 직장",가공만 하는 일반 기술자들은 적응하기 힘든 많은 서류업무,현장실무자의 목소리에 귀를 기울이고 의견수용도 어느정도 해줬으면 하는바램
3.2,위지트(주),2020. 10,4점,"""일부 부서를 제외하고 칼퇴 가능. 전체적으로 여유로운 분위기.""","카페테리아, 눈치 안보고 사용 할수 있는 연차, 근무 시간 프리함.","회사의 매출이 올해를 기점으로 하락세, 장기적인 대안이 필요함.",실무진의 업무 실수를 탓하기 이전에 다각적 업무 지원 필요.
3.2,위지트(주),2020. 09,4점,"""중소기업중 괜찮은회사
연봉도 평균치정도는되고 분위기좋음""","회사분위기가 좋음 서로 친해지면재밌음
칼퇴
복지가 여러가지있어서 좋음","텃세
매출감소
미래성불투명
역삼각구조라 좀 아쉬움
현장이좀게으름","아래직원이 좀더 발전할수있는.기회가있으면좋을듯
좀더 재밌는.회사가될수있으면좋을듯
좋은정보는 아래직원들도같이알면좋을듯"
3.2,위지트(주),2020. 07,3점,"""칼퇴근이고 업무강도 약하고 외근이 많음 급여는 중소기업 보통정도임""",안정적인 기업매출과 확실한 거래처가 있어서 회사가 망할걱정은 없을것 같음.,"경력이 쌓인다고 특별한 커리어나 자기발전을 기대하기 힘듬
칼퇴근이라 워라벨은 좋은편임","연봉이 조금 올랐으면 좋겟고 주차시설이 없어서 불편함.
직원들의 자기발전을 위한 복지가 생겼으면 좋겟음"
3.2,위지트(주),2020. 05,4점,"""반도체 및 디스플레이 소모성부품을 납품하고 있습니다. 주 고객이 대기업이기 때문에 회사의 기업 문화도 대기업 위주로 돌아가는것 같습니다.""",자기 할일만 잘하면 터치하지 않고 대부분 정시퇴근하는 분위기입니다. 연차 눈치 안보고 사용가능하며 휴가는 연중 아무때나 갈수 있습니다. 장기 근속자가 많아 업무처리 빠릅니다.,인천남동공단에 위치함에 있어 주차하기 어렵습니다. 월1~2회 정도 휴일 근무 합니다. 사무직 포함 수당 1.5배 지급합니다.,신규 사업에 속도를 내야 도태되지 않을 것 입니다. 선택과 집중으로 빠른 결단이 필요합니다.
3.2,위지트(주),2020. 02,3점,"""LCD매출이 최대이나 매출이 많이 줄고 있음.
반도체의 매출은 10프로도 안됨.
앞으로 상승할 수 있는 요인이 없을것으로 보여짐.""","연차 눈치 없음.
회식 1년에 4~5번
야근 거의 없음.
업무량 적당함.
LG,삼성,하이닉스 등 대기업과의 업무로 배울 점 많음.
연봉 짬. 통신비 지원해줌.","사원,대리 연봉은 너무 짬 반면에 과장이상으로는 연봉 엄청 높음.
과장 이상의 직원이 매우 많음.
반복되는 사원들의 퇴직.
진급의 어려움.","사원,대리에게도 성장할 수 있는 기회, 오르지않는 연봉 개선해주면 좋을 것 같네요."
3.2,위지트(주),2020. 01,3점,"""전망은 모르겠으나 칼퇴는 보장. 하지만 기타 다른것들은 모르겠음..""","연차 마음대로 쓸 수 있음, 칼퇴가능, 기타 다른 복지는 별로 없으나 칼퇴가 보장된 회사.
여직원들 눈치 안보고 마음대로 아이 케어 가능","여직원들 유리천장 있어서 승진 거의 불가능 하다고 보면 되고, 제조업이다보니 남자들 위주의 회사. 능력 위주가 아니라 년차 위주의 회사. 직급이 올라갈수록 다니기 편한 회사. 그밑에 사원 대리급이 힘든 회사.",이제 꼰대식 업무와 수직적 업무 체계로는 성장할 수 없는 시대가 됐다. 남자들 위주의 회사라고는 하지만 남녀구분 없이 능력 위주로 돌아가야 회사가 성장할듯.
