총점,회사,날짜,별점,요약,장점,단점,경영진에게
1.9,(주)네이처셀,2017. 08,1점,"""시간이 가면갈수록 더 폐쇄적이고 발전없는회사. 모든일은 회장이 관여하고 직원들 쉬는거 싫어하며 주말에도 행사가 많고 늦게까지 일하는직원 좋아라하는 전형적인 꼰대마인드 회사""",월급밀리지않음 좋은 직원분들 있어서 그나마 힘이됨 점심식대제공,"1. 출근 지문찍으나 그 외에 출근기록 또 써야함
2. 직원들 딴짓하는거 감시하려고 임원들이 사무실 순찰
3. 가산연구소는 정보유출핑계로 핸드폰 걷음
(정보유출하려면 핸드폰말고도 다른 방법으로 얼마든지 할수있음..)
3. 명절때 유통기한지난 화장품재고 줌
4. 추석같이 긴 휴가있을때 다 못쉬게하고 절반만 쉬게함
5. 주말휴일수당은 과장이상으로 없음
6. 일주일에 한번씩 아침조회",직원들이 사장마인드로 일에 전념할순있지만 그렇다고 사장처럼 일을할순없어요 어디까지나 직원이니깐요 임원들 시켜서 순찰하고 핸드폰 걷는 등 직원들 숨통 조인다고 업무효율이 오르는게 아니라 그 반대 효과가 난다는걸좀 아셨으면 합니다
1.9,(주)네이처셀,2017. 05,1점,"""음료 oem생산 전문으로 최근에는 줄기세포 사업으로 영역 확대 중""",비교적 임직원 상호간에 예의를 다해서 행동함. 계열사간 특별한 알력 다툼이 없음. 줄기세포라는 공동목표아래 일사분란라게 행동,무수히 많치만 회사 제품 및 각종 유료 프로그램 강매. 응하지 않을경우 인사고과에 반영. 개인의 사생활보다는 회사를 더 중요시 여겨 돌발적인 행사나 야근 . 주말근무가 빈번함,한 사람만 손 때면 됩니다. 직원들 탓이 아닙니다 .
날 괴롭힌 삭제된 댓글,(주)네이처셀,서울,,,,,
날 괴롭힌 삭제된 댓글,(주)네이처셀,서울,,,,,
3.0,삼우이엠씨(주),2020. 08,3점,"""사회입문전 알바경험으로
짧은시간이었지만 많은걸 배웠다""",일찍퇴근한다 식권이제공된다 알바로 들어가 솔직히 이정도밖에 모르겠다30자 너무기네요,"욕설심한사람들이 많다 무조건 윽박지르고본다
이상한 눈치주는사람이 있다 야근이 있을땐 10시기본넘는다",나쁘지않은경험이었습니다... 잘됐으면 좋겠네요......
날 괴롭힌 삭제된 댓글,삼우이엠씨(주),2020. 08,,,,,
날 괴롭힌 삭제된 댓글,삼우이엠씨(주),2020. 08,,,,,
날 괴롭힌 삭제된 댓글,삼우이엠씨(주),2020. 08,,,,,
날 괴롭힌 삭제된 댓글,삼우이엠씨(주),2020. 08,,,,,
2.5,엠텍비젼(주),2021. 03,4점,"""자율적 분위기이지만 모래알 같은 조직문화 경영위기가 상존하는 회사""","수평적 분위기, 연차 사용 자유, 야근 자율적으로 진행 (거의 없음)","직원의 의견을 듣지만 고집이 강한 리더, 경영 위기 상존, 소통 부재,",직원 모두를 만족 시킬수는 없지만 회사가 분명한 비전과 전략을 가지고 성장한다면 직원은 따라올 것이라고 생각함
2.5,엠텍비젼(주),2020. 12,3점,"""예전의 영광을 되 찾으려 노력하는 회사??????????""","휴가 사용에 제약이 없다.
요즘은 여근, 휴일 수당도 준다고 함","잘 하는 것이 아닌 아닌 새로운 것에 도전....
여러사람의 말에 경청을...",특정인 외 다른 사람의 말에도 귀기울이면 좀 더 나아질 듯.
2.5,엠텍비젼(주),2020. 10,3점,"""좋은 회사였지만, 키코로 어려워졌습니다. 사람 잘 뽑아야 해요.""",복지 좋지만 직원들이 만족을 못한게 이해가 안되었네요.,전반적으로 경영지원 부서의 역량이 매우 부족한 회사라고 상각함,너무 엔지니어식의 사고를 가져서 큰 그림을 못보신듯 합니다.
2.5,엠텍비젼(주),2020. 10,4점,"""모바일 반도체 팹리스 업체. 코스닥 상장사. 키코로 회사가 어려워졌음""",자율스러운 분위기는 좋으나 엔지니어를 절대적으로 지원하는 분위기임,관리직 직원들은 연구소 직원들에 비해 연봉 및 처우조건이 좋지 않음,관리직 직원들에 대한 처우개선과 객관적인 평가를 했으면함
2.5,엠텍비젼(주),2020. 05,2점,"""연구소위주의 회사였고 나름 중견기업이였으나 2007년부터 급속도로 영업이익 감소 관리직하대""",장점이 글쎄요 판교여서 위치는좋고 식당이 1층에 있어서 편하긴했음,관리직 하대 연구소 위치 연구원이 CEO인경우 결국 관리소홀로 망하기마련,관리직과 연구직의 밸런스을 위해 힘써주세요 모두 필요한 소중한 인적자원이잖아요
2.5,엠텍비젼(주),2021. 03,4점,"""자율적 분위기이지만 모래알 같은 조직문화 경영위기가 상존하는 회사""","수평적 분위기, 연차 사용 자유, 야근 자율적으로 진행 (거의 없음)","직원의 의견을 듣지만 고집이 강한 리더, 경영 위기 상존, 소통 부재,",직원 모두를 만족 시킬수는 없지만 회사가 분명한 비전과 전략을 가지고 성장한다면 직원은 따라올 것이라고 생각함
2.5,엠텍비젼(주),2020. 12,3점,"""예전의 영광을 되 찾으려 노력하는 회사??????????""","휴가 사용에 제약이 없다.
요즘은 여근, 휴일 수당도 준다고 함","잘 하는 것이 아닌 아닌 새로운 것에 도전....
여러사람의 말에 경청을...",특정인 외 다른 사람의 말에도 귀기울이면 좀 더 나아질 듯.
2.5,엠텍비젼(주),2020. 10,3점,"""좋은 회사였지만, 키코로 어려워졌습니다. 사람 잘 뽑아야 해요.""",복지 좋지만 직원들이 만족을 못한게 이해가 안되었네요.,전반적으로 경영지원 부서의 역량이 매우 부족한 회사라고 상각함,너무 엔지니어식의 사고를 가져서 큰 그림을 못보신듯 합니다.
2.5,엠텍비젼(주),2020. 10,4점,"""모바일 반도체 팹리스 업체. 코스닥 상장사. 키코로 회사가 어려워졌음""",자율스러운 분위기는 좋으나 엔지니어를 절대적으로 지원하는 분위기임,관리직 직원들은 연구소 직원들에 비해 연봉 및 처우조건이 좋지 않음,관리직 직원들에 대한 처우개선과 객관적인 평가를 했으면함
2.5,엠텍비젼(주),2020. 05,2점,"""연구소위주의 회사였고 나름 중견기업이였으나 2007년부터 급속도로 영업이익 감소 관리직하대""",장점이 글쎄요 판교여서 위치는좋고 식당이 1층에 있어서 편하긴했음,관리직 하대 연구소 위치 연구원이 CEO인경우 결국 관리소홀로 망하기마련,관리직과 연구직의 밸런스을 위해 힘써주세요 모두 필요한 소중한 인적자원이잖아요
2.5,엠텍비젼(주),2019. 11,3점,"""한 때 반도체 팹리스로 1, 2위 하던 기업~이젠 블랙박스로 유지하는 아까운 회사""",이전 잘 나가던 시절 기업 문화가 유지되고 있고 내 할일만 잘하면 칼퇴도 문제 없음,회사 비전이 직원들에게 전해지지 않는다. 과거의 영광을 재현하려고 하나 반도체 개발은 힘들고 세트도 쉽지 않다,직원들에게 동기부여를 해 줄 수 있는 경영진의 노력이 필요합니다
2.5,엠텍비젼(주),2019. 10,1점,"""차량용 블랙박스 세트 업체입니다
반도체는 하지 않습니다""","야근비나 야근을 위한 지원이 좋습니다
밤샘을 위한 간이 침대도 있습니다","사내 유대관계나 워크샵등이 없고
사무실내 대화도 금지입니다
텃새가 심합니다","경영을 하기 바랍니다
영업을 열심히 하기 바랍니다
직원들에게 배풀기를 바랍니다"
2.5,엠텍비젼(주),2019. 05,2점,"""과거 벤처기업의 선두주자 였으나 현재는 그 명맥만을 유지하고 있는 회사""",근무시간(퇴근시간 등) 및 연차사용이 비교적 자유로우며 여름 정기휴가가 있음(연차와는 별도 휴가),잦은 구조조정으로 회사의 연령층이 높아졌음. 또한 실무자의 의견 등이 잘 수용되지 않고 경영진의 틀에 맞추어 비 횽율적 의사 결정이 이루어지고 있음.,보고라인 및 의사결정 체계등이 명확히 구분되었으면 좋겠음.
2.5,엠텍비젼(주),2019. 04,3점,"""정이 많은 회사, 직원을 존중하는 회사, 하지만 사업방향 없어, 그냥 과거에 있는길로""","사람들이 좋아,20년의 역사, 대형 반도체칩 개발 경험, 이미지 처리 칩 설계 기술","사장님 연구원출신이라 영업하는 스타일 아니라서, 많은 시장의 변화오 니즈 잘 놓치신거 같다","회사외부와과 소통, 변화의 시대에 맞추서 자신도 변화해야함"
2.5,엠텍비젼(주),2019. 03,2점,"""중소기업이나 중견기업수준의 시스템이 구축되어있었으며 벤치마킹 할만큼 관리조직이 탄탄했다""",자율복장에 10시30분 이전까진 집중근무시간으로 자리를 비우면안됐음,법인도장관리가 잘 되지않아 불안했음 금고에 보관할필요가 있음,연구원출신의 경영자로써 관리본부의 중요성을 전혀 느끼지못했음
2.5,엠텍비젼(주),2019. 02,1점,"""잘못된 방향으로 제품 개발 로드맵을 짜서 상폐된 회사입니다""",아무래도 엔지니어들이 주축이 된 기술기반 회사여서 영업환경이 아무래도 자유롭다,인원들이 대한 관리가 안되었던 면이 있고 사장이 방향성을 정하다보니 방향이 어긋났음,직원들과 보다 더 많은 대화를 하셨으면 합니다 잘 되어서 보뀌하시길
2.5,엠텍비젼(주),2018. 12,1점,"""한때는 코스닥등록기업이었으나 현재는 상장 폐지되었음""","블랙박스개발등 솔류션개발쪽 인원이 중요해지고, 소프트웨어능력을 가진인력이 대접을 받을 것으로 보임",SoC개발은 더이상 하지 않는 것으로 보이므로 반도체 설계자는 더이상 채용을 하지 않을것으로 예상됨,"개발자를 우대하고, 투명하게 경영관리를 하는 것이 중요하다는 것이 보편적인 상식이다."
2.5,엠텍비젼(주),2018. 09,4점,"""몸은 피곤하지만 머리는 가득채워 나올수 있는곳""","연구마인드가 강함. 배울것이 많고 가족같은 분위기임
숨은 능력자가 많음. 두루두루 알고 다 잘해야 하기때문에 업무의 atoz를 알수있음","야근이 많음. 업무특성으로 인해 약간의 부담감이 있음(칩리비젼, 프로젝트드롭 등등)ㅠㅠ",예전처럼 업계 선두그룹이되었으면 합니다.ㅠㅠ
