총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.2,유아이디(주),2020. 08,2점,"""회사가 크지 않아서 계약직이 많으며 정규직을 잘뽑지 않습니다. 1년 이상 다니면 계약직에서 정규직으로 돌려주지만 잘 못해줍니다.""",기업의 장점은 일을 잘하는 만큼 대우를 해줍니다. 사람마다 일으 능률은 다른데 능률이 높을수록 그 만큼에 대해서 대우를 받습니다. 열심히 노력해서 잘하면 좋은곳 입니다.,일의 능률이 낮으면 많이 힘들어지고 사람들과의 인간 관계에서도 안좋습니다. 일을 못하면 사람자체까지도 미워하고 어느정도의 멘탈이 강해야지 버틸 수 있다고 생각합니다.,바라는점은 딱히 없고 선배님들의 모습을 보니까 1년이상 다니셨어도 정규직이 잘안되시는거 같은데 그런 점만 보안한다면 버틸 수 있을거 같습니다.
2.2,유아이디(주),2020. 07,3점,"""대졸자는 처 우 가 어떤지 잘 모르 겠 지만 생산 직은 진짜 일보다 사람이 힘들 었다""","통근 버 스 를 운ㅇ 영 하고 기숙 사 도 있습니다 오래 근 무 하지 않아서 장점 을 잘 모르겠네요
할 말 이 없어서 띄어 쓰기만 합니다.",식사 가 정..말 별 로 였습니다. 지 금은 개선 되었는 지 모르 겠네요. 그리고 생산직 직원들 텃세 진짜 심해서 너무 힘 들 었 음. 일을짧게해서 별점은 그냥보통으로 했으니 제별점은 믿지마세요.,"생산직 직원들사이의 저런 텃세,파벌싸움 등을 알면서도 묵인하는게 ...."
2.2,유아이디(주),2020. 01,2점,"""사람들도 친절하고 넉넉한 휴게시간을 보장하지만 업무 강도 자체는 힘든편. 급여 부분에 있어서는 중소기업 정도.""",연차가 겹치지 않는 선에서 자유롭게 사용. 넉넉한 휴게시간으로 교대근무 임에도 과도하지 않은 피로. 친절한 사내분위기.,무거운 물건을 나르는 일이 많음. 공정이 대체적으로 자동화가 많이는 안 되어 있어서 수작업이 많이 필요. 월급이 적음. 3교대와 2교대가 섞여있어 피로가 있을 수 있음.,흑자가 나면 사원이나 공장에 투자해 더욱 성장할 수 있는 회사가 되었으면 좋겠다.
2.2,유아이디(주),2020. 01,3점,"""아웃소싱이엿는데 일은 그렇게 어렵거나 하는건 없었음""",업무는 거의 돌아가면서 일을하는 형태이고 연차도 뭐 나름 눈치안보고 쓸수있다,일이 점점 줄면서 하루아침에 짤렷다 아웃소싱이라는 이유로,직원들이 바라는걸 잘 해줬으면 좋겠다 복지나 이런것도 그렇고
2.2,유아이디(주),2019. 12,3점,"""근무조건은 좋으나, 근무자들이 별로였음""",근무시간 형태가 아주좋았음 1시간 근무 30분 휴식이 최고 근무조건,"근무자들의 태도, 신입사원에 대한 행동이 좋은 기억이 많지 않음,

이것만 빼면 추천",신입사원에 대한 배려 및 사무실과 현장간의 소통
2.2,유아이디(주),2019. 12,1점,"""직원 복지나 성장에 대한 개념이 전혀 없이, 임원들 자리 보전에만 치중하는 회사""",임원들이 자리 보전에만 신경쓰다보니... 일이 별로 없다.,"구멍가게식 회사 운영
임원들의 비전문성
회사 비전에 대한 생각 없음",회사를 살리고 싶다면 투자나 개발 좀 했으면 좋겠다.
2.2,유아이디(주),2019. 11,3점,"""일이많아서 그런지 들어오는 사람 반은나감
밥이 맛이없음""","쉬는시간 철저히 지켜지고 근무환경은 매우 깨끗한 편임
위험한 일을 하지않음",밥이 너무 맛이 없고 통근 노선이 하나뿐이라 돌아가서 다소 불편,"식단 개선 위생과 맛
통근 차량등 최소한의 복지 상향 필요"
2.2,유아이디(주),2019. 11,1점,"""당장 돈이 급하고 일할 곳이 없는 사람이면 추천
입사가 쉬워요""","당장 돈이 급하고 일할 곳이 없는 사람이면 추천합니다. 입사가 쉬워요
유일한 장점입니다",입사시 들은 말과 업무환경이 매우 상이 합니다. 텃세 심한 편이고 ㅡ해당부분은 부서나 조별로 편차있습니다ㅡ 급여는 근무한 만큼 나옵니다. 추가로 붙는 것 없고요. 최저시급 생각하시면 됩니다,작업환경에 신경을 좀 더 쓰고 일 할때 밥이라도 좀 제대로 챙겨주면 좋겠네요
2.2,유아이디(주),2019. 11,2점,"""삼성 1차벤더로 삼성의 요구가 적극반영되기 때문에 업무프로세스가 생각보다 간결하고 안정적임""",공정이 안정화 되있기 때문에 업무가 다른업무에 비해 편하고 쉽다,사람을 소모품으로 생각하는경향이 있음 관리자도 마찬가지지만 생산직은 도 그러함,사람을 소중히 생각하세요 최종 결정권자가 정확한 판단할수있도록 사실만 보고해주세요
2.2,유아이디(주),2019. 07,3점,"""업무량이많고 잔업과 주말근무를 자주함 하지만 좋다""",쉬는시간이 오전 30분 오후30분이라 근무하는데 편한 회사,일이 많고 급여부분에서 불만족스러울수도 있다 그리고 장기전으로 볼때는 자기만에 비젼 쌓기가 힘들다 그리고 또한 군대문화가 약간 있어 힘들수도있다,쉬는시간이 많아 현장직들을 배려해주는게 보입니다
