총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.3,피에스엠씨(주),2019. 07,2점,"""보수적인회사 자리에 끝까지 앉아있어야 일열심히하는줄 아는회사 하지만 휴가는 많음""","단체휴가가 많아서 쉬는날 많음 출근종, 퇴근종, 점심시간종, 쉬는시간종이 울려서 눈치없이 퇴근 가능함",승진이 힘들고 연봉이 낮다 물타기가 심하다 분위기가 조금 무거운 편 퇴근이 바로 가능하지만 바로 하면 뒷말 나오는 곳,일을 잘하는 사람과 꼼수부리는 사람을 구별할 줄 아는 경영진이 되길 바라고 앞으로는 꼭 합리적인 회사가 되길
2.3,피에스엠씨(주),2019. 07,1점,"""전형적인 중소기업의 맛을 느낄수있다. 그 맛이 궁금하다면 군대가 그립다면""",전형적인 중소의 맛을 완벽하게 구사하고 있다 정석중의 정석,사회의 모든 단점들을 아주 골고루 가지고 있는곳 많은걸 느낄수 있을것,아마 자신들도 인지 할 것 못한다면 할 말 없지만 하나라도 개선 시켜보시길
2.3,피에스엠씨(주),2018. 07,2점,"""구 대기업 현 중소기업. 아직도 대기업이라 여기고 시스템이 바뀌지 않음 체계적이지만 불필요한 과정이 많음""",대기업이었던 체계나 관습이 남아있어서 복지가 좋은 편이넛지만 축소되고 있음 휴가가 자유로움,불필요한 과정이 너무많음 회사자체가 많이 침체되어있음 어떻게 운영되는지 신기함,진짜 회사살릴생각이 있는건지 의심스러움 과거 대기업빨로 연명하는것같음
2.3,피에스엠씨(주),2015. 04,2점,"""대기업에서 중소기업으로 하락!!! 시스템은 대기업. 근무환경은 중소기업!!""",직원들의 근속연수가 높아 기술력을 습득하기 좋습니다. 업무에 대해서 시스템이 잘 되어 있습니다.,"대기업에서 제외되면서 시스템은 그대로, 현상황은 중소기업으로 되면서 업무 강도는 엄청 쎕니다. 복지는 축소되어가고 있습니다.",사업이 점점 축소된다고 비관적으로 말하지 말고 희망을 가질 수 있도록 사원에게 독려를 해줬으면 좋겠습니다.
날 괴롭힌 삭제된 댓글,피에스엠씨(주),부산,,,,,
2.4,(주)큐리어스케이,2021. 12,2점,"""맘 편히 다닐 수 있는 회사
사람들이 좋다
역이랑 가까워 편함""","사람들이 좋다 다 둥글둥글
웬만하면 칼퇴가능
성동구 위치..?","체계가 없어 주먹구구식
경영진의 우유뷰단함 및 무관심
사업아이템에 대한 트렌드 늦음
여러 법인 한 곳에 모여있음","화이팅 응원합니다
시장조사 및 고객분석 더 필요해 보입니다"
2.4,(주)큐리어스케이,2021. 12,3점,"""사람들이 다들 좋았습니다. 잘 챙겨주시며 지하에 식당있는 게 너무 편함.""",지하에 식당이 있다. 최근에 가격이 올랐지만 그래도 그정도 가격에 마음껏 매일 다른 메뉴를 먹을 수 있다는 것이 좋다. 사무실도 깨끗하고 쾌적하다. 사람들도 대체적으로 좋은편.,"두개였던 사무실을 합치면서 조금 답답해졌다.
회의가 너무 길고 자주 하는 느낌...",주제와 맞게 회의 하고 업무 효율을 위해 짧고 명료하게 하면 좋지않을까 싶습니다.
2.4,(주)큐리어스케이,2021. 12,3점,"""조용하지만 괜찮은 회사입니다
연봉 및 복지도 좋지만 휴가가 짧습니다""","빠른 퇴근이 가능합니다
임직원의 존중하는 모습이 보입니다","다양한 업무를 할 수 있습니다
외부 환경에 매출의 차이가 큽니다",개개인의 의견보다 확실한 의사결정이 필요하다 생각합니다
2.4,(주)큐리어스케이,2021. 12,1점,"""귀얇은 대표에의한 대표를통한 막장회사.""","빌딩만 좋은 근무환경입니다. 겉만 번지르르 하고 속은 텅텅비었습니다.
장점을 찾기가 좀 어렵습니다. 근처에 서울숲공원이있다는것말고는...장점을 찾기가 너무어렵네요.","사내 의사소통 불가.직무의 혼선 ,막장 느낌? 근무시 하루하루 스트레스가 쌓여갈겁니다.이업무 저업무 내가무슨일을 하러온건지 도통 모르게 될수도 있습니다. 참견과 간섭이과하며 개개인의 사행활침해는 물론 의견반영은 전혀되지않습니다.","직원들 말에 경청부탁드립니다.
경영인의 자세를 좀더 갖추시길 바랍니다."
2.4,(주)큐리어스케이,2021. 12,3점,"""직급에 상관없이 자유롭게 업무에 관한 의견을 주고 받도록 권장하는 점이 좋았다""","인원은 작지만, 꽤나 체계적이고 사무실 분위기도 좋은 편이었다. 직급에 관계없이 자유롭게 업무에 대해 토론하는 분위기는 큰 장점.","매출이 적을때 주임분이 매일 야근에 주말출근까지 권장받는 것을 목격. 대표가 직접 지시한 것으로 알았고, 그렇다고 직속상관이 케어해주는 것도 아닌듯했다.",직원 간을 보거나 하는 행동은 정말 좋지 않아보였음
