총점,회사,날짜,별점,요약,장점,단점,경영진에게
3.3,(주)파이오링크,2022. 04,3점,"""워라밸을 원한다면 나쁘지 않은 회사.""","본인 일만 다하면 눈치 안보고 칼퇴근 가능
주변 사람들이 나쁘지 않음
워라밸을 챙길 수 있음 (회사에서 일하는 것만으로 충분)
중소기업 평균 수준보다는 조금 높은 연봉","업무 분장이 공정하지 않음
기술 스택의 노후화로 최신 기술을 업무에서 배우기 힘듦
팀장 혹은 팀원간 소통의 부재
신입 때는 연봉이 매우 낮음
사람 귀한 줄 모름 (능력 있는 사람은 다 나갔다.)
복지 포인트 제외하고 복지는 있는지 모르겠음",신규 사업이 잘 됐으면 좋겠지만 타팀에도 인력 보충이 필요하다는 것을 알아줬으면
3.3,(주)파이오링크,2022. 04,3점,"""신입에서 시니어까지 잠깐 다니면 좋지만 오래 있으면 우물 안 개구리 되는 곳""","연차를 자유롭게 사용 가능
중소기업의 특유의 사람 무시하는 문화는 없음
사람들이 다들 착함
효율적으로 일하려고 함
매출이 점점 늘어나서 사내 분위기는 괜찮음","문서에 치중하며 문서를 중요하게 생각하지만 정작 문서는 다들 안봄
연봉이 낮음
외부에서 말하는 IT기업 처럼 많은 연봉을 주지 않음. 그냥 일반적인 기업 회사원과 비슷한 돈을 줌(개발자 포함)",기획을 좀 제대로 했으면...언제까지 이렇게 주먹구구식으로 기획하고 진행할지... 실무자들이 잘해줘서 돌아가는 기업 같음
3.3,(주)파이오링크,2022. 04,4점,"""매출도 오르고 앞으로 더 성장할 것 같은 기업입니다
팀바팀이지만 워라밸이 중요한 사람들에게 추천합니다
커리어나 급여가 중요하다면 비추입니다
보수적인 기업이라 요즘 핫한 it기업(ㄴㅋㄹㅋㅂ)같은 분위기를 기대하는 분들에게는 비추입니다""","연차사용이 자유롭고 할일만 다하면 칼퇴할 수 있습니다
매년 들어오는 복지포인트가 쏠쏠합니다
대체로 사람들이 좋습니다","기업규모에 비해서 급여가 적은편이고 상승률도 높지는 않습니다
업무방식이 보수적입니다(보고,문서작성 매우많음)
제조업종이다보니 재택근무는 꺼려하는 분위기입니다","직원들의 의견을 적극적으로 들어주면 좋겠습니다
잘하는 사람들을 데려오려면 회사 분위기에 변화가 필요합니다"
3.3,(주)파이오링크,2022. 04,1점,"""신입 OJT 교육 부재
누구하나 가르쳐주는 사람이 없이 알아서 해야함^^
중소기업이라는 걸 여실히 느낄 수 있는 체계 없는 운영
연봉 문제
복지 문제 등등
파견보내놓고 신경도 안씀ㅋㅋㅋㅋㅋ""","장점이라면 음 곰곰히 생각해봤는데 4시에 빵 주는 거 있음
근데 빨리 안가면 없음..","일 하는 사람만 한다는 것
일이 순조롭게 진행이 안됨.
업무 관계자들끼리도 소통이 안돼서 누구 말이 맞는지 두 번 확인해야함
문제생기면 자기는 모른다 시전

연봉이 너무 너무 낮다..

파견관제는 절대 하지마세요",말해서 뭐합니까 고쳐지지 않는데 30자 채우기 어렵네요
3.3,(주)파이오링크,2022. 04,3점,"""대체적으로 근무하는 사람들의 개발능력이나 수준이 준수한편이라 배우기는 좋은 직장""","장점이라고 해야할지는 모르겠지만, 거의 일하는 독서실 수준으로 정말 각자 자기가 해야할 일 그것만 조용히 하고 출/퇴근 함 (어떤 직원은 출퇴근 할때까지 말 한마디도 하지 않음) 그래서 조용히 일만 하는 스타일 에게는 추천 할 만함

개발직군은 대체적으로 개발 프로세스가 잘 구축되어 있음 (설계 - 개발 - 리뷰 - 반영 및 큐에이) 그래서 개발자는 오직 주어진 일에 대한 개발만 할 수 있는 점이 좋음

주어진 프로젝트 일정에 따라 달라지겠지만, 워라벨이 잘 갖춰진 회사임. 그리고 퇴근 후 직장 상사에 의한 회식 강요는 일절 없음 (재직 당시 회식 해본 횟수를 손으로 꼽을 정도로 적음)","위에서 장점이라고 적었던 '개발하는 독서실' 이라는 말이 오히려 단점이 될때가 있음. (서로 개발자들이 어떤 일을 하는지 공유 받기가 힘듬)

직원한테 많은 투자는 하지 않음, 역대 최고 실적이라고 말은 하지만 고작 매1회 지급되는 성과급이 만족스럽지 않음 (지극히 나의 개인적인 의견이 아니라 같이 다니던 동료들도 공감함. 돈은 그냥 적당히 벌면서 많이 배워갈 사람만 추천)

업무 시간 분위기가 딱딱하고, 정말 키보드 소리만 들릴정도로 조용한편이라 좀 답답함 (이건 개인차가 있을듯) 휴식은 정말 눈치껏 해야하며, 직원의 휴게 공간은 좀 공개적인 곳에 있어서 마음 편하게 휴식을 취하기 어려움","가끔 직원들간 리뷰/토의를 진행할 때 화내고 언성을 높혀 진행하시는 분이 있는데, 안 그러셨으면 좋겠음. 조용히 서로 논의 밑 조율을 할 수도 있는 문제인데, 왜그렇게 자기 주장에 대해서 그렇게 하는지 이해도 잘 안되고, 안그래도 무거운 회사 분위기를 한층 더 칙칙하게 해서 보기에 좋지 않음"
3.3,(주)파이오링크,2022. 03,4점,"""보안관제에 대하여, 최대한 좋고 빠르게 근무파견을 시켜줄 의향이 보입니다.""","복지몰, 연차를 윗사람 눈치 안보고 자유롭게 쓸 수 있음,
접근성이 좋은 본사의 위치, 야근수당, 기타 등등","접근이 좋긴 하지만, 7호선을 밑 1호선을 통하여 오는 사람은 출퇴근길에 매우 힘들 수 있다.
야근수당을 챙겨주긴 하지만 만족할 만큼의 금액은 되지 못한다.",신규 사업보단 인력 충원 및 유지에 더 신경을 써야 할 것 같다는 생각을 합니다.
3.3,(주)파이오링크,2022. 03,3점,"""특별히 좋은것 없는 일반적인 중소기업""","복지포인트, 연초에 인센티브, 부서마다 다르겠지만 워라벨 좋음","연봉 인상률이 적으며 일을 잘하든 못하든 연봉인상에 별 영향을 안줌, 직원 인사평가가 연봉에 별로 반영이 안된다는뜻","신규 사업추진에 적극적인 투자를 해줬으면함,"
3.3,(주)파이오링크,2022. 03,2점,"""무난하게 다니기 좋은 회사
워라밸 괜찮고 출퇴근 자율이라 좋아요""","눈치 안보고 연차사용 가능
8-10시 출퇴근
복지포인트제공","너무 부장급이 많고 아래 직원들은 거의없고
그게 최대 단점인것 같습니다","조금더 트랜드에 맞는 복지를 제공해주었으면 좋겠습니다
직원들의 목소리에 귀기울이는 회사가 되어줬으면 합니다"
3.3,(주)파이오링크,2022. 02,5점,"""워라벨 좋고 일 열심히하면 하는대로 인정받을 수 있음
연봉은 다소 아쉽지""","워라벨 좋고 일 열심히하면 하는대로 인정받을 수 있음
연봉은 다소 아쉽지

연차 자유롭게 사용가능 아무도 터치 안함

연봉 좀 ~~제발",연봉이 너무너무 아쉽지 역대 실적이라는데 직원들 기 좀 살려주시죠,연봉이 너무너무 아쉽지 역대 실적이라는데 직원들 기 좀 살려주시죠
3.3,(주)파이오링크,2022. 02,3점,"""자기 할일만 잘하면 노터치 인 회사.""","출퇴근 자유롭고, 시차출퇴근 적용, 요즘IT회사들이 대부분 그렇겠지만, 일이 미치도록 몰리지 않고 여유롭게 일할수있는 환경. 일감작성으로 시작해서 일감종료로 끝나는 시스템.
기술문서팀이 있어서 메뉴얼 안써도되고, TAC이 있어서 AS하러 안가도됨","건물이 노후화가되서, 건물인프라가 구림... 특히 화장실은 겨울에 바지벗다가 추워서 바지를 다시 올리는 경우가 허다함. 회사가편하다보니, 돈도 많이 안주는데 , 안나가는사람도 많음. 고인물이 좀좀더 썩어가서 sap고인물화 진행 되고 있고 이미 어느정도 체계 갇혀짐","신규사업은 보안관제 등 하는걸로 보아 기업방향에 따라 잘가고 있다고 봅니다. 프로는 돈으로 얘기합니다. 머 다 잘챙겨줄건 아니지만, 그래도 다른데 하는만큼은 줘야죠??"
3.3,(주)파이오링크,2022. 02,1점,"""인력장사만하는 느낌이 크게듬. 벤더사로 알려져 있지만 그부분은 빙산의 일각임""","중소기업보다는 복지포인트 등 연말 상품권지급등 복지가 그나마 있음. 딱 거기 까지이며
휴가는 부바부로 쓸수 있음",인원이 항상 나가서 부족한데 이것에 대한 개선이 없음. 연봉 상승률은 보시다시피 처참하여 매번 유능한 사람들이 이직하거나 그만둠,사람 부족하면 새로 뽑아서 쓴다는 생각말고 소잃고 외양간 고치지 말았으면 좋겠네요
3.3,(주)파이오링크,2022. 02,3점,"""보안에 처음 들어와 경험 쌓기 좋은 곳""","타 중소기업(보안업계 기준)과 다르게 복지포인트와 인센티브가 나옴.
보안에 잔뼈 굵은 분들이 많아서 신입이 일 배우기 좋은 곳임.","다른회사 다 연봉 오르는데 왜 여긴 안오르는지 의문…
여러 복지혜택이 있다는데 본사 근무자만 혜택 받는듯",자기 실적도 중요하겠지만 그 실적을 위해 영혼을 갈아넣는 아래 직원들의 고충도 귀기울였으면 좋겠다.
3.3,(주)파이오링크,2022. 02,3점,"""워라벨 나쁘지 않고 사람들이 좋지만 고여있는 임원진들이 있어 아쉽다.""","연차를 자유롭게 사용가능!
사람들도 마인드 괜찮고, 수평적인 분위기
복지포인트 거의 100정도로 나쁘지않고 주유비 통신비도 나온다.","고여있는 생각과 현재 IT업계 연봉보다 낮은 것같음
사람들이 나가도 뽑지 않음","복지 연봉 그리고 인프라에 대해 고민해주시길
특정 사람들에게만 퍼주지 말고"
3.3,(주)파이오링크,2022. 02,5점,"""워라벨 하나는 인정하는 회사
돈보고 가면 조금 그런 회사임""",연차는 눈치 안보고 쓸수있고 자유로운 분위기 복지는 좋음,복지제도가 좋지만 여전히 연봉적인 측면에서 다소 부족하다,연봉을 조금 올려주면 좋겠음 그 외엔 다 좋다 정말 정말
3.3,(주)파이오링크,2022. 02,3점,"""편하게 자기일만 하면서 워라벨을 즐기기엔 좋으나 개인이 성장 하기엔 힘든 회사""","연차에 사용에 대해 자유롭고 개인의 편의를 많이 봐주는 편. 부바부
업무에 대해서 계속 쪼아대거나 하진 않음","기업 매출에 비해 연봉이 낮은 편
복지제도나 이런걸 정확하게 알 수 없고 신입직원에 대한 OJT도 따로 진행하지 않기 때문에
회사에 대한 전반적인 상황을 알 수가 없음","직원들에 대한 대우를 좀 더 해줄 필요가 있어보임
연봉이 낮기도 하지만 연봉 상승률 또 한 낮아서 이직률이 상당히 높음"
3.3,(주)파이오링크,2022. 01,4점,"""복지 근무 환경 등 동종업계 평균이라 생각합니다. 급여가 아쉬울 뿐..""",프로젝트 일정만 없다면 연차 자유롭습니다. 업무 배분도 한 사람에게 몰아서 주지 않고 잘 배분됩니다,역시나.. 급여가 아쉽습니다. 개선이 되었다고는 하지만.. 동종업계에 비해 부족한 거 같습니다.,급여가 아쉬워서 사람들이 떠나는 거 같습니다. 그리고 인력충원이 필요합니다
3.3,(주)파이오링크,2022. 01,5점,"""네트워크에 대해 폭넓게 배울 수 있는 곳, 국내 네크워크 장비 시장에서는 선두 주자""","국내 공공기관들이 주 매출을 이루기때문에 안정적인 자본과 매출이 확보됨
관심이 있다면 여러 부서의 업무를 배울 수 있다.","안정적인 구조인만큼 미래 먹거리가 부족해 폭발적인 성장은 어려움
개인적인 역량 또한 발전하기 위해 노력하지않으면 크게 발전할 수 없음.","적극적인 투자를 통해 사업 확장을 해야할 것으로 보여진다.
소극적인 경영은 회사 성장에 방해만 될듯"
3.3,(주)파이오링크,2022. 01,3점,"""안정적이고 공무원 같은회사입니다.
야근이 거의없고 각자 할일만 잘 한다면
무난하게 다닐 수 있는회사""","연차 눈치안봄
야근 정말 거의 없음
급여 잘나옴
가끔 상여도 나옴","팀바팀이지만 일하는 팀만 일함
리더 잘만나야함 리더 상태가 안좋으면
팀원들까지 묶여서 상태안좋게보임

급여가 작음 인상률도 너무적음",사상최대 이익인데 직원들도 좀 챙겨주세요 너무 회사가 정체되어있어요
3.3,(주)파이오링크,2021. 12,3점,"""회사는 탄탄하고 체계가 있고 상장사로 규모도있는편, 사내 분위기가 은근 보수적임""","NHN 계열사로 페이코 포인트 야근식대 페이코 포인트로 줌, 안정적으로 다닐수있음","부서마다 케바케지만, 개발과 관제쪽 제외한 기타 부서는 최소인원으로 즙을 짜냄, 권위적인 팀장과 기술부서에서 영업이 팀장임, 인간적으로는 나쁘지않으나 굉장히 보수적이라 까라면 까야하는곳","사내 모든 부서를 직접 챙기실 필요가있어보이며, 특정 부서에만 편향되서 회사가 운영되면 안될것으로 보임"
3.3,(주)파이오링크,2021. 12,5점,"""무난하게 다닐 수 있는곳 사람이 괜찮다""","연차를 윗사람 눈치 안보고 쓸수있음
윗 사람들이 좋음. 착하신 분들임.
신경 써주려고 함","사람을 더 뽑아 주셨으면 좋겠음...
업무 강도가 다소 높다.","업무가 빡센 만큼 챙겨주려 하시는건 좋으나..
일이 많은 만큼 사람을 더 뽑아주셨으면 좋겠음....
낮은 연봉테이블"
3.3,(주)파이오링크,2021. 11,3점,"""워라밸이 적절하지만 팀바이팀이다 연봉인상률과 복지는 별로""","연차사용이 자유롭다
아침과 점심에 간식이 제공된다
그리고 글쎄","문서 작업이 많다
복지혜택이 적다
연봉인상률이 별로..","보상이 적절하게 나오면 좋겠다
연봉을 좀 더 올려주면 좋겠다"
3.3,(주)파이오링크,2021. 11,3점,"""많은 가르침을 받을수 있지만 몇몇 사람이이상한것은 어느회사를 가든 마찬가지이다.""","연차를 눈치안보고 쓸수있으며, 스넥바를 이용할 수 있는 장점이있습니다.","급여가 동종업계에 비해 낮은 느낌이있으며, 빌런은 어딜가나 존재한다",신입사원에게 조금 더 관심을 가지고 처우 개선을 해줬으면 좋겠습니다.
3.3,(주)파이오링크,2021. 10,3점,"""그냥 아무 생각 없이 다니기 좋은 곳.
루틴한 업무들이 많으며, 못나지만 않으면 다니기 편함.""","이번에 이글루랑 합병이 되었다던데...
욕심 없이 다니는거라면 괜찮았으나, 합병이 되면 모르겠음.","반대로 성장에 대한 욕심이 있다면, 추천하지 않음.
인력이 부족한 상황으로 알고있음.",괜찮은 사람을 계속해서 쓰고 싶다면 연봉 인상률을 높혀주세요.
3.3,(주)파이오링크,2021. 10,3점,"""워라벨이 좋은회사지만 미래가 걱정스러운 느낌이 드는건 문제""",워라벨이 좋은회사. 중소기업임에도 나쁘지않은대우와 회사정책이있어서 딱히대기업 갈거아니면 이회사에서 뼈를 묻고싶다는 생각도 들때가있음.,이 회사가 언제까지 먹거리를 유지하고 늘려나갈수있을까라는 걱정이 드는것은 어쩔수가없음. 기존사업은 점점 입지가 좁아지고 보안사업은 신통치가않기때문,바라는거 없음. 사실 최선을 다해주고있다는 생각이듬 중소기업이 살아나가고 키워나가야하는건 경영진에게 더 크게다가올것이고 노력하고계시는게 보임. 사정상 한계가느껴질분.
