총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.3,케이디건설(주),2019. 04,3점,"""회사위치가 나쁘지 않고 생각없이 다니기 좋은회사""","회사에 큰 일만 없다면 사무실 분위기는 나름 자유로움
본인업무 알아서 잘하면 상사의 큰 터치가 없음
식대도 제공과 차와 간식 제공해줌","아직까지 체계가 잡히지 않음
회사 복지가 많지 않음
정신없는 일을 할때가 있음",직원들의 복지와 체계가 더 개선되었으면 좋겠음
2.3,케이디건설(주),2019. 02,3점,"""아직까지 체계가 완벽하게 잡히지 않은 건설회사""","주유비와 식사비 제공하는 점이 그래도 돈나갈데가 없어서 좋다
6시 정시 퇴근가능해 저녁시간을 활용할수 있다.",급여 및 복지가 부족하다. 상여금 없음. 아직까지 옛날 군대문화가 있어 이해가 잘안되는 문화가 몇개 있음,"복지가 좀더 많았으면 좋겠습니다.
현장에 비해 직원수가 부족합니다."
2.3,케이디건설(주),2018. 12,3점,"""대우받으며 보람차게 일 할 수 있는곳""",업무분담체계가 확실하며 건설 회사의 단점이 없을 정도로 좋다,승진이 힘들고 건설사의 단점이 두드러지는 회사인것 같다,군대문화를 줄여줬으면 좋겠고 주가에 신경을 썼으면 좋겠다
2.3,케이디건설(주),2018. 11,1점,"""본인의 능력에 대한 평가가 정확히 이루어지지 않고 오너 1인 독자 운영 기업""","점심식사와 저녁식사 제공하며 1층 이디아 커피에서 커피도 제공
출장시 출장비 실비 지급",오너 1인 기업으로 모든 의사결정 과정이 투명하지 못하고 결과에 문제가 생기면 차후 의사결정에 관여하지 않은 담당자가 문책을 당하는 전형적인 책임회피형 오너기업,"사람이 소중한줄 알았으면 좋겠고 채용시 뽑은 직무와 동일한 업무를 시키길...
이것저것 잡부처럼 막부리다 쓰고 버리지 말고...
추가로 제발 오너가 잘못된 결정을 하면 직언할 수 있는 분위기를 만들어 가길..."
2.3,케이디건설(주),2018. 08,2점,"""자금규모 열악 체계가 없고 주먹구구식 회사 앞으로도 계속 현상유지.""",야근없는 회사 직원들간의 유대관계 좋음 임원진들 인간적임,승진없음 비효율적인 회사 주먹구구식 회사 직원복지가 전혀없음,내실경영 필요 회사를 성장시키기 위해서는 임원진들의 뼈를 깍는 고통이 필요할듯 함
2.3,케이디건설(주),2018. 08,3점,"""안 좋음 안 좋음 안 좋음 안 좋음 안 좋음""","오너가 직원들 급여는 제때 지급해야 한다는 확고한 신념이 있어서, 급여는 안 밀리게 지급함.","외부 사람한테는 자상한 척하고, 직원, 특히 찍힌 직원에게는 사정없이 모욕감을 주는 언행을 함.",뭘 바란다고 변할 경영진이 아니기 때문에 특별히 바라는 점이 없음.
날 괴롭힌 삭제된 댓글,케이디건설(주),경기,,,,,
날 괴롭힌 삭제된 댓글,케이디건설(주),경기,,,,,
날 괴롭힌 삭제된 댓글,케이디건설(주),경기,,,,,
날 괴롭힌 삭제된 댓글,케이디건설(주),경기,,,,,
2.4,이에스브이(주),2021. 09,2점,"""여러곳에 팔리다가 망해가고 있는 곳.
사무실도 점점 좁아짐""","예전에는 사무실이 넓었음
그나마 그게 장점? 다른 장점은 없는 거같음","회사 주인이 계속 바껴서 어수선함
예전에는 그래도 블박인지도 있었으나 요즘은 영...","그냥 바뀌지만 않았으면 좋겠음...
회사 대표이렇게 자주 바뀌는 회사 처음 봤음"
2.4,이에스브이(주),2021. 04,2점,"""과거에는 프로젝트가 많아 정신없었던 적이 많았지만 보람을 느끼면서 다닐 수 있었는데 회사가 팔리고 나서는 예전과 같은 보람을 느끼기는 힘들었던것 같음""",연차 부분은 눈치 안보고 쓸수 있었습니다. 초장기에는 퇴근이 늦어지면 택시 이용도 가능했는데 현재는 어떻게 바뀌었는지 잘 모르겠네요,"회사 내 정치질 하는 몇몇 분이 있어서 좀 피곤하네요, 회사가 넘어가면서 분위기가 좀 어수선한 부분 그리고 과거 당시 하고 있던 사업 매출이 줄었던 부분이 안좋았던것 같네요",회사가 두번에 걸쳐 경영진이 바뀌면서 최근 분위기는 잘 모르겠네요
2.4,이에스브이(주),2021. 03,3점,"""불안한 분위기의 회사지만 그래도 워라벨을 적당히 누릴수있는 회사 평생 근무는 생각하며누안됨
화사가 상장이지만 경영진이 노쇄해서 ㅎㅎㅎ 지금은 어떨지 모름""",연차 쓸수있고 어설프게 복지해서 으시대는 꼴보니느 아무것도 없는게 좋음 여긴 복지가 없음,경영진이 노쇄해서 이야기가 잘 통하지 않음 그냥 하라는데로 하면 되는데 업무도 굉장히 보수적 진행,보수적으로 지킬건 좋지만 상식적인 선에서 해주가누해줘야 한다고 생각합니다
2.4,이에스브이(주),2020. 10,3점,"""프리하면서도 억압된 조직
일적에서는 프리하지만 윗사람과 관련된 일에선 일처리에 어려움이 있어요""","블랙박스, 네비 관련해서는 알아주는 회사입니다.
사람들이 좋은 것도 장점","결재시스템이 가장 문제입니다
Erp를 쓰는데 윗사람한테는 서면으로 결제","연봉이 짜지는 않지만 너무 생색내지는 않았으면 좋겠어요
2016년 연봉테이블도 생각해보서야 할 듯"
2.4,이에스브이(주),2020. 07,3점,"""그당시에는 여러업체들과 거래처가 많아 일복 터진 회사
일을 배우기에는 좋은 회사 스스로가 알아서 해야함""",연차 자유롭게 쓰며 사내 경직된 문화가 덜했음 가끔 무서운 소리도 오고감,불안한 사업의 확장성 레드오션 사업의 한계성과 주위에 경쟁업체가 매우 많음,신규사업에 전략적 투자가 꼭필요하다고 판단됨 투자가 너무 소극적임
2.4,이에스브이(주),2020. 05,2점,"""같이 일하는 사람들은 좋으나 어떻게 될지모른다는게 불안함""","사람들이 좋음
정수기가 있음
주변에 식당이 많아서 점심시간에 이용하기 좋음","수직적인 사무실 분위기라서 굉장히 딱딱하다.
연차는 눈치보면서 써야한다.","자유로운 분위기가 필요한것같다.
직원들 이야기나 바라는 점을 들어주면 좋겠다"
2.4,이에스브이(주),2020. 04,2점,"""망해가는 회사.계속되는 거래중지.
사람들 다 빠져나감.""",기존 있던 사람들 싹 다른 회사로 이직해서 현재 다니는 사람들은 실무 1도 모르는 회사.,"대표이사 횡령으로 현재 코스닥 정지상태.
지난해에도 정지당한 이력 있음.
블랙박스. 네비. 업체 현재 다들 망해가는중.
현대차등 자체 네비 개발 탑재하기에 부속품 구매 불필요가 팩트.
그래서 기존 실무자들 싹 나갔고
지금 있는 사람들은 실무 1도 모름.",없어요.........없어요 없어뇨 앖어요
2.4,이에스브이(주),2020. 03,3점,"""개발은 블랙박스 위주이며 네비게이션은 기존 판매제품 문제대응 정도 입니다.""","문정역에서 10분
급박한 사정에 의한 연차 인정
추석 전후 연차 사용 장려","연차 사용 시 부사장이 직접 결재 받음.
근로자의 날, 투표 일 출근
여름휴가 연차 3일",가고 싶지 않은 기업이라 경영진에게 바라는 점이 없음.
2.4,이에스브이(주),2019. 08,3점,"""사람들은 좋으나 경영진의 마인드가 별로 좋지 않다. 연차를 마음대로 쓸 수는 있으나 눈치를 줌.""",회식 거의 없으며 편하게 다닐 수 있는 회사. 걱정거리 없이,연차를 마음대로 사용할 수 있기는 하지만 대표 사인까지 받아야하며 눈치를 준다.,남아있는 직원들의 사기 증진을 위해 노력해주시길 바라겠습니다.
2.4,이에스브이(주),2019. 07,1점,"""경영진 외 사람들은 좋고 분위기도 좋고, 자유롭고 만족스러운 정도.""","정시 출퇴근 하고 크게 제약은 없으나,윗 라인은 서면 결제로 다소 스트레스 있음.","보수적인 경영진, 직원은 너 아니면 다른사람 구하면돼지...아웃오브안중....",근로자의날 핑계만들어 출근할 궁리하지말고 당신 쉴때 같이좀 쉬자. ..사람 중요한줄 알아야 할듯 합니다.
2.4,이에스브이(주),2019. 02,2점,"""회사가 인수합병 되면서 회사를 잘 가꾸려는 모습을 모르겠다.""","직원이 많지 않기 때문에 일을 직접 하면서 배울수 있다.
주식회사다 보니 월급이 밀리지 않는다.
역 근처에 있어서 출퇴근에 용이하다.","회사를 키울생각이 없어보이니 오래 다닐 회사로 보기 어렵다.
만약 일을 하게된다면 사수개념보다는 혼자 공부해서 일을 해야 되는거 같다.",회사를 키우기 위해서 여러방면으로 생각을하고 아껴주었으면 좋겠다.
2.4,이에스브이(주),2019. 02,3점,"""앞으로 더 큰 기업으로 갈 발판을 마련하기에
개발쪽으로 이런저런 경험쌓기에 나쁘지않다""","기본급도 나름 괜찮고 사무실 분위기도 나름 나쁘지 않았음
복지도 중소기업 치고 잘 갖춘편이라는 생각","물론 잘 나름 잘 갖춰진 복지이지만 대기업에 비하면 사실 아쉬운편
연봉도 대기업에 비하면 아쉬움",앞으로 더 큰 발전을 통해 드론쪽으로 우리나라 1등이 되는 회사가 될수있도록 이끌어줬으면 좋겠음
2.4,이에스브이(주),2017. 03,2점,"""최대주주 변경으로 추후 어떻게 될지 모름""","눈치는 안보고 좋은 휴가도 마음껏 쓸수 있음.
회사의 매출에 의해 인센티브가 결정되는 구조임
향후 방향은 모르겠음.","프로젝트를 혼자 담당하다보니 일이 많음
판교에 있어 교통 지옥을 맛봐야함","잘 이끌어 주세요
추후 좋은 방향으로 이끌어 줄것이라 기대함"
날 괴롭힌 삭제된 댓글,이에스브이(주),경기,,,,,
날 괴롭힌 삭제된 댓글,이에스브이(주),경기,,,,,
2.4,디오스텍(주),2022. 07,3점,"""경영진이 누가 있는지도 모르겠는 회사 입니다.
그냥 집이 가깝다면 그냥 저냥""","장점이라고 할게 딱히 생각은 나지 않습니다.
밥이 맛있습니다.","마인드는 아닌데 시스템만 중견, 대기업 따라 가려는게 보입니다.","최소한 자기 팀원이 누구며 좀 세심하게 챙겨주세요.
다들 힘듭니다"
2.4,디오스텍(주),2022. 07,3점,"""취직 난이도가 낮고 배울게 많다. 사내문화가 빡세지 않아 누구든 잘 적응할수있다""",백지상태에서 업무에 투입되면 할게 굉장히 많은데 잘 알려주는 편이라 한 일주일 정도면 업무에 도움이됨. 그러면서 빠르게 성장할 수 있다.,프로젝트 기간 외에는 하는게 없다. 윗선 눈치봐야해서 조금 이부분이 좋지않음. 다른짓 할 수 도없고,교육프로그램 강화가 있어야한다 프로젝트 기간 외의 시간을 위해서
2.4,디오스텍(주),2021. 11,3점,"""야근이 많았지만 사람들이 좋았고
근무는 자유로움, 연봉은 높지않음""","자유로운 근무환경, 직원들이 정이많았음
시골이라 한적하며, 본인의지에 따라 할수있는 일의 폭이 넓음","경연진교체로 회사기반이 흔들림
어느 회사나 마찬가지만 일하는 사람만 고생하는
경우가 있어 형평성 저하됨","고용안정 및 근무여건 개선 필요
제품 마진저하로 회사 영업이익의 개선 필요합니다"
2.4,디오스텍(주),2021. 10,3점,"""워라벨과 월급은 반비례인 회사. 그만큼 월급이 많음.""",장점이라고 생각드는 건 별로 없음. 월급이 많고 다른 회사에비해 상여금이 정말 큼.,워라벨은 포기해야함. 거의 2주일에 반나절 쉴까말까여서 워라벨은 걍 포기하고 살아야 함.,일하는 사람만 일하고 쉬는 사람은 셨던 것 같음. 조장 마음이라 너무 아쉬웠음.
2.4,디오스텍(주),2021. 05,2점,"""코아시아 M&A 이후 직원 알기를 개똥으로 아는 회사
임직원이 되면 정말 많은 혜택이 주어지지만, 과연 임원을 될 수 있을까?""",휴대폰 카메라렌즈 사업 아이템은 전망이 밝고 무한한 시장성을 갖고 있기에 회사 성장서은 기대할만함,"임원이 아닌 직원일 경우, 임원들을 위해 일하는 그냥 개미일뿐....",직원들의 복지 및 처우에 대해 더욱더 직원 입장에서 생각하고 많이 배려해주세요
2.4,디오스텍(주),2021. 05,2점,"""회사가 여러가지 상황에 직면해 있어서 앞으로 어떨지 모름""",장점이 있는지 모르겠는데 일단 밥은 계속 주니까 밥걱정은 잘 안함,밥걱정 말고 이것저것 걱정거리가 생길 수 밖에 없는 회사 분위기가 있음,뭘 바라나.... 퇴사했는데 그럼 그만이지.
2.4,디오스텍(주),2021. 05,1점,"""광학렌즈시장에서 나쁘지않은 기술력과 생산력을 겸비
하지만 경영진 교체로 인하여 회사 분위기가 많이 어수선함""","눈을 씻고 찾아봐도 장점이 없지만 몇가지 써보겠습니다.
1. 나쁘지않은 근무환경(?)
2. 눈치 안보고 연차 사용","경영진 교체로 인해 회사 분위기가 어수선하고
직원들이 불안해함

1. 임원들에게 너무 혜택이 집중됨
2. 있으나마나한 복지시스템
3. 불필요한 보고가 너무 많음
4. 능력없는 부장급 이상(임원포함)
5. 직원들을 소모품으로 생각하는 경영진의 마인드

1. 불필요한 보고가 많음.
2. 능력없는 경영진","1. 복지시스템 개선
2. 불필요한 보고 줄이기
3. 임원들에게 집중되어 있는 혜택 줄이기
직원들을 소모품으로 생각하지 말고 최대한 대우 해줬으면 좋겠습니다."
2.4,디오스텍(주),2021. 03,3점,"""분위기가 자유롭고, 개인주의 성향이 매우강해서 나만 잘하면 문제없는 회사""","연차는 자유옵게 사용이 가능하고 개인사유또한 보기 편하고, 눈치볼만한 관계자도 없다","업무할당량이 너무 한사람에게 치중되어있고 일 안하는사람들이 많은데, 팀장이상직급자들도 사실을 아는데도 불구하고 그걸 방치한다 사람이 매우 자주바뀌고, 어디선가 열심히 해도 알아주는 관리자도 없고 배울점도 없다","좀더 맑은눈으로 냉정하게 판단하시어, 직원들의 시선에서 더 보시기 바랍니다."
2.4,디오스텍(주),2021. 03,2점,"""앞으로의 진척이 없고 계속 후퇴하고 있는 회사.""",8시 출근 17시 퇴근 그나마 출퇴근이 빨라서 퇴근 이후의 시간을 갖을 수 있다.,어느 회사나 비슷하겠지만 일하는 사람만 죽어라 일 하는 회사 입니다.,딱히 뭐 바랄것도 없고 바라고 싶지도 않고
2.4,디오스텍(주),2020. 11,1점,"""오래근무하기 위해서는 자신을 내려놓고 다녀야하는 회사""","1. 식당 밥이 정말 맛있음
2. 주 생산은 베트남, 연구개발은 한국으로 기업 이윤이 좋은편
3. 근무환경이 힘들지는 않음","1. 고용불안정(수시로 사람 자르고 새로 사람 뽑음)
2. 일보다 정치 열심히 하는사람들이 많음(상사 기분 안 맞춰주면 잘릴 확률 높음)",사람들이 자주 갈아 버리는 이유로 인해 사람들이 평생직장으로 느끼기 어렵습니다.
2.4,디오스텍(주),2020. 03,2점,"""사수빼고 다 괜찮았음
전체적으로 보통""","복지가 괜찮았음
다른건 모르겠습니다......................
없습니다.","사수가 가르치는걸 귀찮아함
복불복
사람관계는 어딜가나 중요함","신입사원들 잘 적응하도록 도와주세요.
다른건 없습니다.~~~~"
2.4,디오스텍(주),2020. 03,3점,"""계속 쭉 갈 회사는 아닌거같다는 생각이 든다. 허드렛일을 주로한다""",주거 지원 및 인사쪽에 관한 복지는 좋은 편이다. 밥도 맛있는편,아무 생각 없이 일하면 좋은 회사 . 신입으로 들어가며는 허드렛 일만 배운다.,내가 뭐하는건지 몰라서 나왔다. 지금 뭐하고있지 일배우고있는건가 했다
2.4,디오스텍(주),2020. 03,3점,"""노력하는 만큼 보상 받을 수 있는 곳""",개인이 노력만하면 여러 성장의 길이 열려있습니다. 사장님의 방향성이 있으시고 앞으로 발전 가능성도 있다고 생각합니다.,아직 체계는 갖춰져 있지 않으며 위치가 조금 외지에 있습니다.,좋은 비전을 제시해주고 직원들의 노력을 알아주시면 점점 성장하며 발전할것입니다.
2.4,디오스텍(주),2020. 01,1점,"""현재는 합병과 베트남공장으로 매출액을 상당히 증가함.""",렌즈 모듈을 제조 생산하는 회사로 앞으로가 더욱더 기대가 되는 회사임.,인력의 타이드하며 야근이 많고 인재의 소중함을 덜 생각하는것으로 판단되며 권고사직시 회사의 일방적인 처리의 측면이 있음.,"매출의 다양한 추진으로 장래 먹거리는 확보하나 회사 본연의 사업보다는 다른 측면의
업무가 많이 벌어지고 있어서 본연의 업무에 충실 하면 좋겠음."
2.4,디오스텍(주),2019. 08,2점,"""삼성전자 납품회사로 안정적인 판매가 가능하나
기업문화가 군대식으로 그리 좋지않다""","최종 엔드유저가 삼성전자이다
베트남에 신규공장을 세웠을 만큼
회사가 안정적이다
기본적인 복지는 있다.","보이지않는 남녀차별이 있다
실 근무해보면 바로 느낄수 있을것이다
신규거래처가 지금 생겼을지는 모르겠지만 삼성전자 납품회사들낄 경쟁하여 파이쪼개먹기 하는 영업형태이다
특별한 복지는 기대할수없다
기본적인 통근버스 운영같은건 있다","회사복지에 신경써주길
지금도 육아휴직쓰기 어려운지 모르겠지만 그런것부터 신경써주시길"
2.4,디오스텍(주),2019. 07,3점,"""개인주의 이기주의가 너무 심하며, 일은 하는사람만하고 보이는식으러 일하는사람이 너무많음""","전체적으로 하고싶은거 하면서, 일을할수있어서 업무든 개인이든 스케줄을 계획했을시 아주좋다. 급여도 만족하는편이다","개인주의는 그렇다치고, 일을하는사람만하고 보이는식으로 리액션만하는 사람들이 많음 아주좋지않음","좀더 일하는사람에대한 여러가지 배울수있은 교육이나 시스템에 적극적으로 할수있게해주면좋겟고, 전체적인 운동회같은 사내프로젝트가있으면 좋겟다"
2.4,디오스텍(주),2019. 01,1점,"""사람 피 말리는 임원...매일 공고 뜨는덴 다 이유가 있음""",밥맛있음. 특진이 많으나 그만큼 잘려나감. 본사는 시골에 지사는 베트남 사골에. 회사 집 회사 집 회사 집.,책임은 말단이지는 문화 . 개인 사생활 침해 오지고. 해외주재원은 퇴폐 강요. 다들 소속의식 없이 붕 떠있름.,비전 없음 갱생을 시키던가. 미들급 관리자 죽이기애 바쁨.
2.4,디오스텍(주),2018. 07,3점,"""개발자가 대우받으며 보람차게 일핤 있는곳...아님
시골에 있음
차 엄청 막힘""","연차를 사출기 눈치보고 씀
공기가 좋다
밥이 맛있다
일에 집중할수 있다","접근성이 떨어짐 출퇴근시 엄청 막힘
일에만 집중할수 있음","경영진이 워낙 자주 바뀌어서 바라는게 없음
딱히 원하거나 바라는게 없음"
2.4,디오스텍(주),2018. 07,5점,"""평가할만큼 회사에대해 느낀점이 없음 밥맛있고 월급따박따박 주고 중소기업인데 동일 업계중에 월급가장많았던걸로 기억함 그거면 된듯.""",생산직내에서는 윗사람눈치없음 텃세 1도없음 일강도도 편함 머리쓰는일아님 몸쓰는일인데 힘쓰는일도 아님 그냥 체력만 있으면됨 좋으면도 아니라 있기만 하면됨.,잔업특근 필수기때문에 취미생활이라던가 자기생활할 시간이 전혀없음 뭐 체력좋으면 잠안자고 움직이면 되긴하는데 피곤해서 불가능이라고 봄,필수 입력정보라는데 바라는거 딱히없음 돈 잘주고 상여세면 그만아닌가 싶음.
2.4,디오스텍(주),2018. 03,4점,"""팀 분위기가 너무 좋고 해보고 싶은 것 다 해볼 수 있다.""","팀 분위기와 자기주도적 업무 체계
회식문화 비 강요..",다소 촌구석에 위치한 회사로 자차없이는 출퇴근이 매우 어려움,"직원에 대한 복지가 더 많아졌으면 좋겠다.
잔업수당등."
2.4,디오스텍(주),2017. 12,1점,"""경력을 쌓고 배울만한 선임들도 없고, 비전이 없이 그냥 집<->회사 가능한 회사.""",직원신경안씀. 자기할일만 하면됨. 식당 밥맛 좋음. 칼퇴근가능.,"아직도 어수선 하고 기본과 기준이 없음. 사람 짜르는데 최고.
조용히 일못하는 사람들만 남아있고
일잘하는 사람은 다 짤리고 다 알아서 퇴사함.
제조만 최고로 생각하는 임원, 그외 관리는 다 그냥 소모품 취급","그냥 꾸역꾸역 이어가고 있고 짤린 사람들이 계속 늘수록 이미지는
점점 더 않좋아질듯..
본인방식의 일을 진행하더라도 좀 알고서 하시고, 모르면서 계속 자기 업무방식을 강요하지 말고 사람마다 좀 성향을 파악해서 대하길.. 임원 마인드가 좀 없는듯"
2.4,디오스텍(주),2017. 11,1점,"""카메라 렌즈 회사이며, 삼성 3차벤더 이다.
전체적인 회사분위기는 개인주의가 심하며, 그냥 본인 업무만 충실하다면. 아무도 신경쓰지 않는 분위기이다.""",칼퇴근 외에는 없는것 같다. 특히 근무시간 프리하다는 점과 지각을해도 굳이 제재가 발생하지 않다.,"일단 첫째로 급여 지급문제이다.
급여담당자의 빈번한 실수 발생으로인한 급여가 적게 또는 많이 들어오는 일들이 빈번히 발생한다.
하여 수시로 체크해야 된다.
또한, 인사부분 업무스킬이 구조조정후 현재 인사팀 스킬 부족현상, 하여 인사팀 개혁이 필요할듯 합니다.","국내 본사 인력인프라 전문성이 많이 떨어집니다.
하여, 쫌더 인력인프라의 투자가 필요하다 생각됩니다."
날 괴롭힌 삭제된 댓글,디오스텍(주),경기,,,,,
날 괴롭힌 삭제된 댓글,디오스텍(주),경기,,,,,
날 괴롭힌 삭제된 댓글,디오스텍(주),경기,,,,,
1.8,(주)한프,2022. 06,3점,"""상폐, 시스템 좀 안좋습니다 다들 힘이 없어요 대표자가 바껴서 현재는 모르겟습니다""",상장되어잇을때는 회계를 그나마 배울수 잇엇는데 현재는 상폐,상폐되어 업무에대해 배울수 잇는게 적을거 같습니다...,신규사업에 적극 투자하시길 추천드립니다 프린터 관련 사업은 잘 모르겟습니다
1.8,(주)한프,2022. 04,3점,"""매출은 줄고 사람들은 의욕이 없이 시간만 보내고 급여 인상없고 급여도 밀리고 총체적 난국""",윗사람들이 거의 다 퇴사당해서 눈치를 안봄 빠른손절이 답,사업이 망해서 공장 문닫고 난리도 아님 주인이 몇번바뀌고해도 안됨,사업정상화좀 시켜주시길 엄청난적자에 정리해고 맨날 하고 ㅜㅜ
1.8,(주)한프,2022. 03,3점,"""노동력이 최대인 회사 위에 분들 말이 곧 법이었음""","유급 휴가를 주는 것 단, 평소에 야근 밥먹듯이 함 휴가를 안 주면 버틸 수 없음",각자 자신이 맡은 업무외에 시키는 건 몰라도 다 해야함 공부해서라도 다해야함,회사 살리기가 제일 급선무입니다 배채우려고 하지말고 아래 직원들 생각부터하세요
1.8,(주)한프,2022. 01,1점,"""서울 근무로 계약했는데 망해서 충북 진천으로 내려감..
다니면서 별에 별 일을 다 겪음""",당시 경영진들이 해외로 도망가거나 회사에 잘 없어서 비교적 자유로웟음,위 장점을 제외한 모든것이 단점임. 결국 회사 망해가는 것까지 지켜봄,어떻게 지내는지는 모르나 발뻗고 잘 지내지는 않았으면 좋겠음(회사 망하게한 주범들)
1.8,(주)한프,2021. 10,1점,"""경영진이 밖에서 일단 공수표를 날리고 그럴듯한 프로토타입으로 사기치는 곳""","사무실 비싼곳에 있고, 뷰가 좋음
큰 책상, 고급 의자","야근, 주말 출근 필수
사장 기분 안좋으면 트집잡아 갈굼",사기 칠 생각말고.. 건설적 일을 좀 했으면..
1.8,(주)한프,2022. 06,3점,"""상폐, 시스템 좀 안좋습니다 다들 힘이 없어요 대표자가 바껴서 현재는 모르겟습니다""",상장되어잇을때는 회계를 그나마 배울수 잇엇는데 현재는 상폐,상폐되어 업무에대해 배울수 잇는게 적을거 같습니다...,신규사업에 적극 투자하시길 추천드립니다 프린터 관련 사업은 잘 모르겟습니다
1.8,(주)한프,2022. 04,3점,"""매출은 줄고 사람들은 의욕이 없이 시간만 보내고 급여 인상없고 급여도 밀리고 총체적 난국""",윗사람들이 거의 다 퇴사당해서 눈치를 안봄 빠른손절이 답,사업이 망해서 공장 문닫고 난리도 아님 주인이 몇번바뀌고해도 안됨,사업정상화좀 시켜주시길 엄청난적자에 정리해고 맨날 하고 ㅜㅜ
