총점,회사,날짜,별점,요약,장점,단점,경영진에게
3.6,에스에프씨(주),2021. 04,3점,"""기업 규모애비 부서간 전문화된 업무가 명확해 실무자가 업에 집중하기 좋다.""","복지가 매우 훌륭하다.
기숙사 제공 아침 점심 저녁 모두 제공한다.","Erp가 없다.
과거 자료 정리하여 보고할 경우 시간이 너무 오래 걸린다.",인력충원이 제때 이루어질 수 있도록 부탁드립니다....
3.6,에스에프씨(주),2021. 03,3점,"""OLED의소재 배우고싶다면 바로지원하셔요 힘들어도 경력에는 도움이됩니다.""","Oled 유기합성에 대해서 확실히 배울수있음
가족같은 구성원","일이 힘들다
여름에 죽어나요
근무시간이 길어요
일본애들이 많음","직원 복지에 좀더 신경써주세요
건물만 투자하지마시구"
3.6,에스에프씨(주),2021. 03,4점,"""전망 좋은회사
매출 영업이익 꾸준하고, 산업 자체가 발전가능성이 좋음""","꾸준한 성장가능성
경영 성과에따른 인센티브
높은 급여
자유로운 연차사용","중소기업의 일부 문화, 업무처리
개인 성과를 인정받기는 쉽지 않음","내실을 다지는데 귀기울여주시길 바랍니다
관리쪽에 좀더 힘써주시길 바랍니다"
날 괴롭힌 삭제된 댓글,에스에프씨(주),2021. 03,,,,,
3.6,에스에프씨(주),2021. 02,4점,"""복지는 점점 좋아지지만 전반적으로 보수적인 성향이 강함.""","연봉도 괜찮고 사원에 대한 복지도 점점 좋아진다.
회사밥 맛있고 기숙사 제공.",하지만 회사 분위기가 많이 보수적이고 일을 재대로 하지 않고 월급루팡만 해가는 사람들이 많음. 고인물이 점점 고이는 것은 고용안정의 장점이자 최대 단점.,일을 제대로 하지 않고 적당히 눈가리고 월급만 받아가는 사람들을 해고나 감봉등으로 줄여가지 않으면 점점 고질적인 문제가 심해집니다. 고용인력들에 대한 전문교육을 지원하지 않으면 인재개발이 되지 않습니다.
3.6,에스에프씨(주),2020. 11,3점,"""처음 입사하여 회사 시스템에 대하여 알아가는 단계에서 좋음.""","사원들을 위한 복지제도 마련, 나쁘지 않음.
자기개발을 위한 교육비 지원 제도 있음.","부서에 따라 출퇴근 시간이 불공평하다 느껴짐, 한 부서에 다량 업무량으로 인력이 부족함,
오래된 회사가 아닌만큼 체계적으로 잡혀 있지 않은 기분임.",직원들의 불만에 귀기울여...주세요....
3.6,에스에프씨(주),2020. 07,3점,"""다닐맛 나는 회사입니다.

사람을 귀하게 여길줄 알고 오래 다니고 싶은 회사""","다닐맛 다는 회사입니다.

사람을 귀하게 여길줄 알고 오래 다니고 싶은 회사.

앞으로 10년이상은 무리없이 다닐수 있는 회사.","주간 근무만 하다가 야근 근무하니까

낮밤이 바뀌는 단점은 있다.

하지만 그 단점을 커버할만큼 장점이 존재하는 회사.","앞으로도 이렇게 계속 좋은 회사를 만들어서 꾸준이 이어주셨으면 합니다.

감사합니다."
3.6,에스에프씨(주),2020. 06,4점,"""평균연령이 30대 중반, 밝고 자유로운 분위기속에서 근무 할 수 있고,
노사협의회를 운영하여, 근로자의 의견 개진이 자유로움.""","산업별, 규모별 동종 타회사에 비해 급여수준이 월등히 높음, 근무환경 우수,
8시 출근 5시 퇴근, 유연근무제 적용 사업장, 사내 피트니스 운영, 삼시3끼 사내식당 운영,
직원주택자금대출, 본인 및 가족 치료비 지원, 법인차량(카니발) 주말 무료 렌트, 잔디구장 보유 등 직원 복지도 우수한 편임.","지방소재라 교통이 불편하며, 공단지역의 특색이 있음. 일부 2교대 근무가 남아 있음.",회사내부에 휴게공간을 더 많이 만들어 주면 좋을것 같은 생각이 듬
3.6,에스에프씨(주),2020. 04,4점,"""연구 개발에 지속적인 투자를 통해 계속 발전 하는 회사.""","노력하는만큼 돌려받는 회사.
동일 업계 대비 높은 연봉.
회사 식당 맛있음.
신규 사업 진출에 대한 의지 투자가 활발","팀과 부서 마다 업무 강도 차이가 많음
회식이 많은편",직원들과의 지속적인 대화와 소통을 통해 서로 윈윈 할수 있는 결과를 가져갈수 있으면 좋겠습니다.
3.6,에스에프씨(주),2020. 03,4점,"""연구개발에 투자를 아끼지 않으며 연구개발을 끈임없이 하는회사.""","연차를 윗사람 눈치 안보고 쓸수 있음.
초봉이 높은편.
야근 거의 없음.",Oled 재료 특성상 고정 물품이 없어 많은 경쟁사와 경쟁구도를 가짐 채택이 많이 되지 않으면 회사가 힘들수도 있음,경영진에게 바라는 점은 없습니다 지금처럼 연구개발에 있어 투자를 아끼지 않으셨으면 좋겠습니다!!
