총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.2,현진소재(주),2020. 12,1점,"""계속해서 하락해 나갈 회사 부채가 너무 많아 회복하지 못할거 같으며, 발전가능성이 보이지 않음""","장점이 없는데, 장점을 적으라고 해서 우선 짜내봄 통근버스가 다니며, 식당이 바로 위층에 있어서, 빨리 식사를 할수있음, 밥이 맛있음, 일을 많이 할수있음","쓸데없는 문서 작업이 많으며, 업무도 비효율적, 위치가 멀어서 출퇴근 시간이 오래걸림, 연봉은 많으나 다른회사 찾는걸 추천함",직원들의 불만을 듣지만 말고 해결책을 마련해줬으면 좋겠습니다. 하지만 해결책 마련을 할수없겠죠. 이상태라면 회사 수명은 6개월도 못갈듯 합니다.
2.2,현진소재(주),2020. 11,2점,"""자유로운분위기
하지만 경영난으로인해
급여지급등 어려운상황""","부산향토기업
자유로운분위기
하지만 경영난으로인해
급여지급등 어려운상황
샤프트기술력으로극복할수있다고봄","경영난으로인해급여지급등어려움
관리자의부재로회사가현상황극복하기어려울듯","과거명성을찾아주시기바랍니다.......
샤프트기술력으로극복할수있다고봄"
2.2,현진소재(주),2020. 11,1점,"""회생중이며.. 한때는 잘나갔지만 현재는 급하랏 중인기업입니다.""",연차사용은 현재 기준 눈치없이 사용가능.. 언제 다시 예전으로 돌아갈지 모름,회의체계가 많이 개선되었으며 관리직 (팀장 이상급)은 현재 상황을 기회로 바꾸려고하지만 경영진은 뭐하고 있는지 모르겠음..,기업 경쟁력 확보는 우리들의 문제인가요? 신경좀 쓰세요
2.2,현진소재(주),2020. 09,1점,"""사장 마음대로 주도적 이며 급여가 줄어들고있으며 비추천 입니다""","매우 열악하며 미래가 불투명하며 비추천합니다.
필히 생가하시길....",상기내용과 같이 자유나 모든부분에서 열악합니다....,"직원들의 욕구나 회사의 일이 모두가 됩니다.
오지마세요"
2.2,현진소재(주),2020. 09,4점,"""부서별, 개인별 엄부 강도가 차이 있으나, 야근이 많이 필요 하지 않음.""","부서별, 개인 별 업무 분장 및 시스템이 잘 되어 있어 일 하기 편함.","중복 되는 회의가 많아서 회의 자료 작성에 많은 시간이 필요하고, 다양한 보고서 작성에 많은 시간 소요됨.",합리적인 인사 평가와 직원들의 복지 향상에 신경 써 주시길 바랍니다.
2.2,현진소재(주),2020. 09,3점,"""잘못된 경영진으로 인해 한때 코스닥 6만원이 넘던 회사가 망함""","연차 자유로움, 사내 분위기 자유로움, 근속년수 오래됨, 조선 풍력쪽 강점이 있음","한사람의 의사결정으로 모든게 결정되는 게 가장 큰단점, 경영진 상황판단능력부재, 보고자료 너무 많음, 경영진 개선의지 없음",애사심을 가지고 회사에 청춘을 바쳤던 직원들을 위해 제대로 회사 운영했으면
2.2,현진소재(주),2020. 08,2점,"""지금은 많이 힘든상태이나 꾸준히 투자자를 찾고있는 상태임""",사람들과의 협업이좋으며 퇴근시간이 빨라 자유시간이 보장된다,회사사정이 많이 어려워져서 월급을 제때 못받는수가 있다,조금더 회사를 살릴수있는방안을 검토해 이겨냈으면좋겠네요
2.2,현진소재(주),2020. 08,1점,"""꼰대들이 망친회사 다니기엔편한회사 미래가 안보이는회사 올해는 넘길수 있을까...?""",식당밥이 맛있었어요 통근이 있어요 야근없어요 체조를 열심히해서 건강에 좋아요,꼰대들끼리 일안해요 이건 대체 뭐하는 화사인지 곧 망할거 같은회사,회사에서 밥만먹고 집에가지말고 일좀하세요 허구한날 주식만 보고 있지말고
2.2,현진소재(주),2020. 07,3점,"""안타깝다 경영잘하세요 경영진이 좋은회사 망쳐놓음 옛날 현진하면 부산에서 알아주던회사였는데 어쩌다 저지경이됐는지""",연차눈치안봄 일하는사람만 일하고 잉여인력이 많습니다 고인물들이 많아 지금회사가 더 안돌아가는듯 특히 영업 정신좀 차렸으면,부서이기주의가 심해서 스트레스 많이받았습니다 부서내에선 사람들간 유대감이 좋습니다,경영잘해서 지금 회사 얼른 일으키세요 안타깝습니다
2.2,현진소재(주),2020. 06,1점,"""상황 매우 안좋음
고인물천국 꼰대들 많음 혁신혁신하는데 납득이안됨""",점심 맛있음 휴가김 상대적으로 자유로운 분위기 ?,재무상황 매우 안좋고 대대적인 개혁이 필요한듯 직원들 애사심이 없는듯,"직원들 기본적인 것만이라도 잘챙겨주시길
........"
