총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.0,(주)디에이테크놀로지,2022. 01,2점,"""성장 가능성이 높고 기업가치가 높지만 기존 임원들의 의견대로 가치가 좌지우지 되는회사""","실적,매출,기술,자본이 탄탄하고 미래적 투자 가치가 높은 기업",급성장으로인한 기업의 가치가 또렷하지 못하고 임원들의 텃세로 인한 신규 입사자들의 한없이 입지가 작다,기존의 노후된 기업 가치관을 바꾸고 시대에 맞는 운영틀을 마련하여 장기적으로 동반성장할수있는 발판이 필요
2.0,(주)디에이테크놀로지,2021. 12,2점,"""그냥저냥 다니기 좋은 회사, 교통은 불편""",업무분담이 체계적이고 나눠져있어서 업무 부담이 많지는 않음 다른데는 모르겠는데 일 배우기 적당한 강도인듯,외진곳에 있어서교통이 불편하고 경영진이 계속 수시로 교체돼서 정신없음,신규사업만 하지말고 기존 사업에 집중하시길
2.0,(주)디에이테크놀로지,2021. 12,5점,"""업종이 안정적인 업이어서 망할 걱정이 없습니다. 직원간에 우애도 좋습니다.""",경기되 외곽에 있어서 한적하고 집중해서 업무를 볼 수 있습니다. 외부인들도 별로 없어서 개인업무 향상에 좋습니다.,너무 한적해서 외로울 때가 있습니다. 동네가 계속 발전하고 있어서 언젠가는 도시가 될 것 같습니다.,일하면서 많은 가르침을 받았습니다. 계속 발전하셔서 좋은 회사 되세요
2.0,(주)디에이테크놀로지,2021. 12,3점,"""떠오르는 배터리 관련 회사. 그러나 조금 어수선한 분위기.""",앞으로 전기차가 대세일테니 당연히 배터리 관련 회사라 비전은 좋습니다.,크게 보면 비전은 좋으나 조금 어수선한 분위기라 앞으로 회사는 솔직히 잘 모르겠습니다. 야근이 있고 교통은 그리 좋지 않습니다.,앞으로 전기차 배터리가 대세인 만큼 잘 이끌어 글로벌 회사가 되었음 합니다.
2.0,(주)디에이테크놀로지,2021. 12,2점,"""한때 잘나갔지만 삼페인 일찍 터트려 지금은 주인도 몇번 바뀢고 적자 허덕이는 신세""",기본적인 체계가 별로없어서 윗사람 타부서 크게 신경쓸필요가없다,제조 본부는 본인 자리 책상이 없고 출장이 잦음 출장시 2인1실 씀 코로나 시대에도 개념이 없음 그이유는 돈 절약,가장 기본적인 체계부터 다시 잡아가세요 이러다가 2년안에 쫑납니다
2.0,(주)디에이테크놀로지,2021. 12,1점,"""사업 분야는 미래 성장가치가 충분하나 회사가 같이 성장 못할거 같은 회사""",사업 분야자체는 이차전지라 미래 성장 가치가 있다고 본다,"전형적인 군대식 기업 문화, 회사 위치도 안좋고 딱히 다니고 싶은 이유가 생각나지 않는다",말을 한다고 바뀔거라는 기대감도 없고 애초에 궁금해 하지도 들으려 하지도 않는다
2.0,(주)디에이테크놀로지,2021. 11,1점,"""조직개편이 자주 있으며, 직원 알기를 개똥으로 아는 회사ㅡㅡ""","같이 일하는 사람들은 좋았음.
건물이 좋음
체력단련실에 안마의자 있음","올해 연봉 동결되었음.
일은 일대로 주고 계획성 없이 진행됨.","직원들의 불만을 제대로 캐치하고 운영하시길..
직원 알기를 개똥으로 대하지 마소!!!"
2.0,(주)디에이테크놀로지,2021. 11,3점,"""신규프로젝트 개발을 진행하고있으나 업무진행에 있어 많은 어려움이 있음""","중,석식 지원 및 출장자 같은 경우 출장비 많이받고, 휴일수당도 타근무처보다 높은편임",업무에 편차가 심하며 업무가 다소 편중되어 업무 과도화가 다수 발생할수있음,신규사업을 진행전 선행부서인 연구소에서 진행되고 중빙된 자료를 가지고 양산설비에 적용될수있는 구조가 필요합니다.
2.0,(주)디에이테크놀로지,2021. 11,3점,"""부서마다 차이가 심했음
어느부서는 시끌시끌 다닐맛났던 반면에 어느부서는 조용한 분위기에서 내일만하자느낌""","연차자유로움
식당밥이 맛있다정도?
쉬는시간이있다 하루에30분",야근이너무잦음 퇴근시간되어도 퇴근하는사람이 몇없어서 눈치보임,복지를너무줄여서 없던복지도 계속사라지는중 회사가어려워도 복지줄이는건 좀 아닌거같다..
2.0,(주)디에이테크놀로지,2021. 11,1점,"""남에게 신경안쓰고, 혼자 살아남는 회사
협력보다는 개인편리주의""","장점은 점심에 밥주고, 저녁에도 밥줍니다.
무리에 따라 편하게 지낼수있어요","단점은 항상 똑같은 일이 반복되고,
다시 실수는 반복되며, 정리는 안되고,
10번해도 안바뀜.","경영진 회사활로를 찾으려고는 하지만
사지에 몰아넣는 일보다 꼼꼼한 검토로
이익되는 일을 시작해야함"
