총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.1,한네트(주),2021. 04,2점,"""낙후된 업무환경과 수직적인 기업문화로 성장가능성이 낮다.
기업의 주요사업의 수익성이 낮아짐에 따라 신사업에 계속 도전중.""","급여가 밀리지 않음.
신입으로 입사 시 업무에 적응할 수 있도록 키워줌.
능력이 부족해도 짤리지 않음.","당장에 많은 것들을 배울 순 있으나,
업무환경이 낙후되어 성장이 제한됨.
수직적인 분위기로 서열문화가 확실함.","기존 주요사업의 수익성이 낮아짐에 따라
공격적으로 신사업을 시도하는 것은 바람직하나,
그에 따른 보상이 주어져야 직원들에게 동기부여가 될듯."
2.1,한네트(주),2021. 04,3점,"""큰 무리 없이 평범하게 다니며 근무할수 있는곳.""",큰 스트레스 없이 오래동안 여유롭게 화사생활이 가능한 곳.,오래 근무하면 개인적인 발전을 하기가 한계가 다소 있음.,다양한 신규 사업을 적극 추진하고 기술투자에 적극적 발굴
2.1,한네트(주),2021. 03,3점,"""개인적으로 나쁘지않으며 아무생각없이 편안한마음으로 다닐수 있었던곳""","그냥저냥, 아무생각없이, 자기계발이 없어도 마음 편하게 다녔던곳","단순보고를 위한 쓸데없는 문서작업이 많았었으나, 지금은 모르겠음","운영부서에 있던터라, 특별히 바라는점은 없었음. 당시에는 굳이바라는점이라면 연봉인상율이었으나, 그것을 제외하면 불만은 없었음"
2.1,한네트(주),2021. 03,1점,"""보수적인 회사의 끝판왕
시대를 역행하는 회사
일 못해도 윗사람한테만 잘보이면 공무원처럼 다닐 수 있음""","군대문화
일 못해도 아부만 잘 떨면 됨
지하철역이랑 가까움","정말 보수적이고 시대를 역행함
전자결재 없고 모두 서면으로 보관함","시대에 맞게 맞춰나갔으면 좋겠음
대기업의 안좋은점만 따라하지 않고 좋은점을 따라가길"
2.1,한네트(주),2021. 03,3점,"""현금수송에 관해서 시작을 할거면 여기서 시작.""",출퇴근시간 보장 잘됨. 수당을 잘 챙겨줌. 선후배 관계가 강하지않아 편안한 근무환경,"근무여건이 별로 좋지않다. 복지제도가 별로 없다.
단순반복업무이지만 문제가 발생시 큰 사고로 이어진다.",직원들 휴게공간이라도 더 만들어주셨으면 합니다. 복지제도라던지..
2.1,한네트(주),2021. 01,1점,"""한국네트워크 자회사로 분리된 계열사가있는 중소기업
신입 경력이든 군대식 문화에 다니기 위해 각오하셔야 됩니다.
잡플리뷰 3.0 이상 봐야죠?""","장점-
1.업무량이 적당한편 사바사(사람 바이 사람)
2.야근시 식권줘서 인근제휴 맺은 식당에서 식사가능
(주로 추어탕..)
3.대천에 리조트가 있어서 신청하면 1박2일로 사용가능","1.업무량이 많으면 야근 필수
야근에 대한 보상은 야근식권을 줘서 밥먹게 해줌

2.포괄임금제 야근수당 없음

3.주변에 제대로 된 식사하려면 좀 걸어야함
공덕역 대흥역 중간에있어서 밥먹을곳이 애매함

4.기술적으로 많이 떨어짐 코드가 오래되었고
일에 치여서 코드정리 없음 코드리뷰도 없었음
잘돌아가면 기존에 코드는 내버려 두는편 그걸 응용해서 코딩하고 반복

5.나중에 개발자로서 성장이 도태됨
테이블은 정규화는 안되어 있고 관계따윈 없음

6.개발자 적음
20명 안팍 지금은 더 없을것으로 예상

7.미래적으로 볼때도 하향사업
한때는 ATM사업으로 돈을 번기업이지만 모바일 페이가 나오고 세상이 바뀌면서 사업의 규모가 줄어들어 다른 먹거리를 찾고있는 상황

8.역삼각형구조 중간되면 계속해서 연차쌓이면 나가는 구조고 아마 중간급 개발자는 없을것 10년차 밑에 1~2년차

9.퇴근시 눈치줌 진짜 너무줘서 정시 퇴근한적이 손에 꼽음

10.구내식당이 있었음",나와보니 알겠더라고요 세상은 많이 바꼈는데 바뀌지 않으면 어떡하나요
2.1,한네트(주),2021. 01,2점,"""상장사로서 업계내에선 안정적인 사업을 하고 있다.""",월급날만 되면 밀리지않는 월급과 유한 사람들이 장점이라 생각합니다,사양산업으로 언제까지 산업이 유지될지 모르겠습니다 현재는 모르겠지만 신사업에 집중할 필요가 있습니다,신규 사업 투자를 적극적으로 해야할 필요성이 있습니다
2.1,한네트(주),2020. 12,2점,"""과거 발전해야할 시기를 놓치고 하향사업을 메인으로 하고있음. 다른 사업을 하려하나 계열사등에 묶여 쉽지않음""","상장사이고 오래된 기업이라 유보금이 많음
복지는 없으나 관리가 빡세지는 않아
어떻게보면 장점들이 있음","하향사업이다 보니 성과내기가 어렵고
연봉이 너무낮다
상에는 매년줄고 있고 동종업 대비 연봉도 낮고 배울수있는 것도 구식","신규사업에 진지한 투자가
필요하고 계열사랑 지주사 눈치 그만보고
발전해야 한다"
2.1,한네트(주),2020. 10,2점,"""안정적이지만 성장가능성은 낮아보이는 회사 돌파구가 필요해보임""","상장회사로서 안전성
회사앞 산책하기 좋음
타부서 신경 안써도됨","아래사람이 업무에대한 무엇인가를 배울수있는 기회가 매우매우 적음
장기근속자가 많은데 사수로서 아래사람을 키울 생각이 있는 사람이 없음
본인들도 회사를 위한 자기노력을 쏟으려하지 않고
현재에 안주하며 하루하루를 보내는 사람들이 대다수.","누가 회사를 위해 진정으로 일하고있는지 경영진의 눈으로 바라봤음 좋겠습니다.
진정으로 자기시간을 쏟으며 일하는 사람들이 누구인지.

어느 누군가는 그저 오래다닌것 뿐이고, 야근이라 칭하며 딴짓하는데 그걸 큰목소리냅니다.
묵묵히 회사를 위해 일하는분들을 봐주시고 이끌어주세요.

작아보이는 그사람들이 모여 회사를 만들어가는 것입니다."
2.1,한네트(주),2020. 02,1점,"""어떠한 기업이라도 장단점은 있겠죠????? 정말!!!! 많이!!!!! 충분하다고 생각해도 한번 더 신중히 고민해서 결정하시길... ^^""","1. 역이랑 가까움
2. 안정적인 급여 입금
3. 퇴직금 줌
4. 욕심없고 공무원마인드를 좋아하는 사람한테는 좋음
끝~!!!!","1. 보수적(부서별로 상이하지만 전체적으로 보수적)
2. 역삼각형 구조(사원,대리급- 찾기 힘듬 이직률이 높음)
3. 퇴근시 상사 눈치줌(부서마다 상이함)
4. 급여가 낮음(월급루팡이 많음)
5. 식대 지원 안해줌.. (저녁은 야근하는 사람만..지원해줌)
6. 추가수당이나 특근수당 없음(대체휴무로 퉁침)","안주하려고만 하는 사람들이 많습니다...기존 인프라로 버티는것도 한계인듯한데.. 회사 발전을 위해 기업문화, 인재육성 등 시대의 변화를 직시하시길 바랍니다..."
