총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.7,(주)엘오티베큠,2021. 07,5점,"""인사팀이 친절해서
궁금한점을 많이물어볼수 있어서 좋았습니다""","주간근무만 해서 좋았고
쉬는시간도 잘 지켜졌으며
상여금도 나왔습니다","서서 일하는 시간이 많아서
다리가 아프고 주말특근이 있음","회사가 발전해 나가는만큼
인원충원을 빨리 해주시길 바랍니다"
2.7,(주)엘오티베큠,2021. 06,3점,"""실무진들은 없고 신입들만 있음 .. 경력의 단절 위험""","회장님이 복지에 노력하는모습, 야근지양하는 모습이나 부서바이부서로 부서에나라 다를수있음",주먹구구식으로 처리되는 면이 많이 있어요 특히나 연구소쪽이 더 그럼,체계적인 시스템을 갖춰줬으면 함 너무 주먹구구식으로 처리되는면이있음
2.7,(주)엘오티베큠,2021. 06,2점,"""연구소를 개발하는 곳 설계하는 곳이라고만 생각하고 오면
큰 코 다칠 곳, 수퍼맨 or 베짱이 아닌 이상 버티기 힘듦""","워라벨 분위기 조성, 회장님의 임직원 생각하는 마인드는 굿,
복지와 임금이 준수한 편이라고 생각함, 동료들 착함","보고와 보여주기식 업무/자료 만드는 일이 절반 이상임.
실질적인 개발 및 설계업무에 집중하기 어려움.
특히 프로젝트에 따른 매니저가 지정되나 변동성이 많고
팀이 구성되는 것이 아니라서 매니저가 다 챙겨야함.
빠른 변화에 대응하려 하지만 감당 하기 어려움.
선배들의 설계지식 부족, 일꾼부족함
설계를 배우고 싶은 신입들은 신생이나 벤처 회사가는게 자기발전에
확실히 좋을 것.
사내식당만 좋고 점심 맛은 참.. 안타까움","많은 아이템을 하는것 보다 하나라도 확실히 했으면..
일꾼들은 일도 하고 보고자료도 만들고 신입 키우기도 해야하고
스케쥴링도 해야하고 유관부서 협조도 구해야하고~
장들은 뭐하고 있는지 되돌아보시길.. 밥 값은 해야지
반복되면 남아있는 이가 없을수도! 사람이 바뀌지않으면 절대 안바뀜"
2.7,(주)엘오티베큠,2021. 06,1점,"""부서별 업무에 대한구분이 명확하지 않고 특정부서에 일이 몰려있음""",연차를 윗사람 눈치 안보고 사용가능하며 부서에 따라 업무 강도가 하늘과 땅차이,"임원들 성과급 잔치로 임직원들 성과급 적음, 부서에 따라 업무강도가 헬게이트, 불투명한 승진 제도",자기들만 성과급잔치 하지말고 고생한 임직원들에 대한 배려가 더 필요해보임
2.7,(주)엘오티베큠,2021. 06,3점,"""사내 구조적인 문제 해결 및 연봉 상승 및 복지 혜택이 올라가야 할듯 합니다.""","연차 자율적 사용, 워라벨 일반적으로는 보장, 근무 환경 깔끔",근본적인 기술력 상승이 필요함 회사가 지속 성장 중이나 성장 동력에 구조적인 문제 해결 필요,복지 혜택 증가 필요 및 공정하고 투명한 인사체계가 필요합니다
2.7,(주)엘오티베큠,2021. 06,3점,"""업종은 미래가능성이 높지만, 인력수준과 기술력은 떨어지는 회사""","공무원처럼 적당히 일하고 월급 따박따박 받기엔 좋은 회사
급여도 중견기업 치고는 나쁘지 않고 야근이나 주말근무 강요도 거의 없음
관리자들도 꼰대가 종종 있지만 비교적 상식적으로 일함","동종업계에 비해 기술력 품질관리 등 제조업의 기본이 안돼있음
회사가 갑자기 급성장하다보니 관리자급 이상 인적수준이 떨어짐
불과 10년 전만 해도 중소기업에 입사한 사람들이 지금 관리자 달고 있음
대표가 영맨출신이라 기술개발이 약하고 영업만 따면 다 되는 줄 앎
개발자들도 수준이 떨어지고 공무원 마인드임",획기적인 인적구성과 기술발전 없인 살아남기 힘들 것
2.7,(주)엘오티베큠,2021. 06,4점,"""임원진들은 직원을 향해 있는 것 같아서 좋았다.""",근속연수가 높은 직원들이 많다. 그만큼 임원진이 오래다닌 직원들에 마음을 쏟아줌.,시스템에 대한 투자가 안되어 있어서 구닥다리 페이퍼로 일하는게 진절머리 났음. FM이라고 하지만 그냥 전산처리에 대한 이해가 없어서 그런듯 했음.,직원 복지를 다양하게 넓히려고 하는 건 좋았어요. 기본급은 낮았지만요..
2.7,(주)엘오티베큠,2021. 06,3점,"""육체적으로 힘들지만 배울점은 많았다고 생각합니다.
다녀본 기업과 비교하면 나름 체계도 잡혀있다""","복지도 나름신경쓰고 직장동료들도 대부분 좋았습니다
배울점도 많아 좋은 경험이라 생각합니다","중량물이라 육체적으로 피로도가 좀 있습니다.
체계가 어느정도는 잡혔지만 문제가 생기면 일단 찾아와서 소리치는 분들이 많아 신경이 쓰일 일이 많았습니다","발전에서 점점 눈돌리고 안주하는 쪽에 포커스가 점점 간다고 느껴져서 아쉬웠습니다.
개발에서 문제생기면 나가시는 분들이 자주 보이고 반복하는 모습이 안타까웠습니다"
2.7,(주)엘오티베큠,2021. 06,4점,"""생산물량증가로 인한 발전 가능성이 많고 나날이 개선하려는 의지가 강한 회사""","1.떡값 및 연말 인센티브
2.사내카페
3.복지포인트","1.여름휴가는 개인연차
2.늦은시간 퇴근후 버스가없어서 자차 및 카풀 이용하여야됨",퇴사자들의 이야기에 귀담아 주신다면 퇴사하는 인원들이 줄어들수 있을듯 합니다
2.7,(주)엘오티베큠,2021. 06,1점,"""규모는 크지만 내부적으로는 부실한 회사 겉보기에만 탄탄해보임""","사내 헬스장, 오락 시설 , 카페 등 편의시설이 있으며 복지는 나쁘지 않은 수준",경험 없고 지식 없는 직급자들이 많아 의사소통에 불편함을 느낌,경력과 직급만 높은 직원들을 물갈이 해야 회사가 발전 할 수 있습니다
